MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/17/2023 10:27:39,1.16.3,ProgRatio,2,4.07,nan,1,Left,Left,1,0,0,0,nan,nan,0.17
8/17/2023 10:27:45,1.16.3,ProgRatio,2,4.08,3,1,Pellet,Left,1,0,1,0,0.37,nan,nan
8/17/2023 10:29:08,1.16.3,ProgRatio,2,4.08,nan,2,Left,Left,2,0,1,0,nan,nan,0.08
8/17/2023 10:29:14,1.16.3,ProgRatio,2,4.07,nan,2,Left,Left,3,0,1,0,nan,nan,0.04
8/17/2023 10:29:15,1.16.3,ProgRatio,2,4.07,2,2,Pellet,Left,3,0,2,0,0.06,90,nan
8/17/2023 10:29:55,1.16.3,ProgRatio,2,4.08,nan,4,Left,Left,4,0,2,0,nan,nan,0.20
8/17/2023 10:29:58,1.16.3,ProgRatio,2,4.08,nan,4,Left,Left,5,0,2,0,nan,nan,0.23
8/17/2023 10:30:00,1.16.3,ProgRatio,2,4.07,nan,4,Left,Left,6,0,2,0,nan,nan,0.14
8/17/2023 10:30:03,1.16.3,ProgRatio,2,4.08,nan,4,Left,Left,7,0,2,0,nan,nan,0.05
8/17/2023 10:30:04,1.16.3,ProgRatio,2,4.07,1,4,Pellet,Left,7,0,3,0,0.18,48,nan
8/17/2023 10:30:37,1.16.3,ProgRatio,2,4.08,nan,6,Left,Left,8,0,3,0,nan,nan,0.38
8/17/2023 10:30:41,1.16.3,ProgRatio,2,4.07,nan,6,Left,Left,9,0,3,0,nan,nan,0.23
8/17/2023 10:30:44,1.16.3,ProgRatio,2,4.08,nan,6,Left,Left,10,0,3,0,nan,nan,0.43
8/17/2023 10:30:46,1.16.3,ProgRatio,2,4.08,nan,6,Left,Left,11,0,3,0,nan,nan,0.40
8/17/2023 10:30:48,1.16.3,ProgRatio,2,4.08,nan,6,Left,Left,12,0,3,0,nan,nan,0.32
8/17/2023 10:30:50,1.16.3,ProgRatio,2,4.07,nan,6,Left,Left,13,0,3,0,nan,nan,0.31
8/17/2023 10:30:51,1.16.3,ProgRatio,2,4.08,1,6,Pellet,Left,13,0,4,0,0.12,48,nan
8/17/2023 10:32:45,1.16.3,ProgRatio,2,4.07,nan,9,Left,Left,14,0,4,0,nan,nan,0.23
8/17/2023 10:32:47,1.16.3,ProgRatio,2,4.07,nan,9,Left,Left,15,0,4,0,nan,nan,0.29
8/17/2023 10:32:49,1.16.3,ProgRatio,2,4.07,nan,9,Left,Left,16,0,4,0,nan,nan,0.32
8/17/2023 10:32:52,1.16.3,ProgRatio,2,4.08,nan,9,Left,Left,17,0,4,0,nan,nan,0.17
8/17/2023 10:32:54,1.16.3,ProgRatio,2,4.08,nan,9,Left,Left,18,0,4,0,nan,nan,0.17
8/17/2023 10:32:56,1.16.3,ProgRatio,2,4.07,nan,9,Left,Left,19,0,4,0,nan,nan,0.25
8/17/2023 10:32:58,1.16.3,ProgRatio,2,4.07,nan,9,Left,Left,20,0,4,0,nan,nan,0.47
8/17/2023 10:33:00,1.16.3,ProgRatio,2,4.08,nan,9,Left,Left,21,0,4,0,nan,nan,0.18
8/17/2023 10:33:02,1.16.3,ProgRatio,2,4.08,nan,9,Left,Left,22,0,4,0,nan,nan,0.69
8/17/2023 10:33:03,1.16.3,ProgRatio,2,4.08,1,9,Pellet,Left,22,0,5,0,0.06,132,nan
8/17/2023 10:33:22,1.16.3,ProgRatio,2,4.08,nan,12,Left,Left,23,0,5,0,nan,nan,0.09
8/17/2023 10:33:24,1.16.3,ProgRatio,2,4.07,nan,12,Left,Left,24,0,5,0,nan,nan,0.09
8/17/2023 10:33:26,1.16.3,ProgRatio,2,4.08,nan,12,Left,Left,25,0,5,0,nan,nan,0.12
8/17/2023 10:33:26,1.16.3,ProgRatio,2,4.07,nan,12,Left,Left,26,0,5,0,nan,nan,0.00
8/17/2023 10:33:28,1.16.3,ProgRatio,2,4.07,nan,12,Left,Left,27,0,5,0,nan,nan,0.29
8/17/2023 10:33:31,1.16.3,ProgRatio,2,4.08,nan,12,Left,Left,28,0,5,0,nan,nan,0.56
8/17/2023 10:33:33,1.16.3,ProgRatio,2,4.07,nan,12,Left,Left,29,0,5,0,nan,nan,0.66
8/17/2023 10:33:35,1.16.3,ProgRatio,2,4.07,nan,12,Left,Left,30,0,5,0,nan,nan,0.59
8/17/2023 10:33:36,1.16.3,ProgRatio,2,4.07,nan,12,Left,Left,31,0,5,0,nan,nan,0.51
8/17/2023 10:33:39,1.16.3,ProgRatio,2,4.07,nan,12,Left,Left,32,0,5,0,nan,nan,0.75
8/17/2023 10:33:41,1.16.3,ProgRatio,2,4.07,nan,12,Left,Left,33,0,5,0,nan,nan,0.19
8/17/2023 10:33:44,1.16.3,ProgRatio,2,4.07,nan,12,Left,Left,34,0,5,0,nan,nan,0.44
8/17/2023 10:33:46,1.16.3,ProgRatio,2,4.07,1,12,Pellet,Left,34,0,6,0,1.83,43,nan
8/17/2023 10:34:23,1.16.3,ProgRatio,2,4.07,nan,15,Left,Left,35,0,6,0,nan,nan,0.39
8/17/2023 10:34:29,1.16.3,ProgRatio,2,4.08,nan,15,Left,Left,36,0,6,0,nan,nan,1.09
8/17/2023 10:34:32,1.16.3,ProgRatio,2,4.07,nan,15,Left,Left,37,0,6,0,nan,nan,0.67
8/17/2023 10:34:33,1.16.3,ProgRatio,2,4.08,nan,15,Left,Left,38,0,6,0,nan,nan,0.15
8/17/2023 10:34:34,1.16.3,ProgRatio,2,4.07,nan,15,Left,Left,39,0,6,0,nan,nan,0.00
8/17/2023 10:34:36,1.16.3,ProgRatio,2,4.08,nan,15,Left,Left,40,0,6,0,nan,nan,0.50
8/17/2023 10:34:37,1.16.3,ProgRatio,2,4.07,nan,15,Left,Left,41,0,6,0,nan,nan,0.35
8/17/2023 10:34:42,1.16.3,ProgRatio,2,4.07,nan,15,Left,Left,42,0,6,0,nan,nan,0.17
8/17/2023 10:34:45,1.16.3,ProgRatio,2,4.07,nan,15,Left,Left,43,0,6,0,nan,nan,0.17
