MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/7/2023 11:17:03,1.16.3,ProgRatio,2,4.02,nan,1,Right,Left,0,1,0,0,nan,nan,0.24
9/7/2023 11:17:30,1.16.3,ProgRatio,2,4.01,nan,1,Right,Left,0,2,0,0,nan,nan,0.03
9/7/2023 11:17:32,1.16.3,ProgRatio,2,4.02,nan,1,Left,Left,1,2,0,0,nan,nan,0.02
9/7/2023 11:17:32,1.16.3,ProgRatio,2,4.02,nan,1,LeftDuringDispense,Left,2,2,0,0,nan,nan,0.07
9/7/2023 11:17:41,1.16.3,ProgRatio,2,4.02,4,1,Pellet,Left,2,2,1,0,1.32,nan,nan
9/7/2023 11:18:55,1.16.3,ProgRatio,2,4.02,nan,2,Left,Left,3,2,1,0,nan,nan,0.08
9/7/2023 11:18:57,1.16.3,ProgRatio,2,4.02,nan,2,Left,Left,4,2,1,0,nan,nan,0.31
9/7/2023 11:18:58,1.16.3,ProgRatio,2,4.01,2,2,Pellet,Left,4,2,2,0,0.31,77,nan
9/7/2023 11:19:23,1.16.3,ProgRatio,2,4.02,nan,4,Right,Left,4,3,2,0,nan,nan,0.16
9/7/2023 11:19:50,1.16.3,ProgRatio,2,4.01,nan,4,Left,Left,5,3,2,0,nan,nan,0.04
9/7/2023 11:19:52,1.16.3,ProgRatio,2,4.02,nan,4,Left,Left,6,3,2,0,nan,nan,0.38
9/7/2023 11:19:55,1.16.3,ProgRatio,2,4.01,nan,4,Left,Left,7,3,2,0,nan,nan,0.13
9/7/2023 11:19:57,1.16.3,ProgRatio,2,4.02,nan,4,Left,Left,8,3,2,0,nan,nan,0.24
9/7/2023 11:19:58,1.16.3,ProgRatio,2,4.02,1,4,Pellet,Left,8,3,3,0,0.31,60,nan
9/7/2023 11:20:34,1.16.3,ProgRatio,2,4.02,nan,6,Left,Left,9,3,3,0,nan,nan,0.10
9/7/2023 11:20:35,1.16.3,ProgRatio,2,4.02,nan,6,Left,Left,10,3,3,0,nan,nan,0.05
9/7/2023 11:20:38,1.16.3,ProgRatio,2,4.02,nan,6,Left,Left,11,3,3,0,nan,nan,0.23
9/7/2023 11:20:40,1.16.3,ProgRatio,2,4.01,nan,6,Left,Left,12,3,3,0,nan,nan,0.65
9/7/2023 11:20:42,1.16.3,ProgRatio,2,4.02,nan,6,Right,Left,12,4,3,0,nan,nan,0.30
9/7/2023 11:20:44,1.16.3,ProgRatio,2,4.02,nan,6,Right,Left,12,5,3,0,nan,nan,0.25
9/7/2023 11:20:46,1.16.3,ProgRatio,2,4.02,nan,6,Left,Left,13,5,3,0,nan,nan,0.58
9/7/2023 11:20:47,1.16.3,ProgRatio,2,4.02,nan,6,Left,Left,14,5,3,0,nan,nan,0.17
9/7/2023 11:20:48,1.16.3,ProgRatio,2,4.02,nan,6,LeftDuringDispense,Left,15,5,3,0,nan,nan,0.01
9/7/2023 11:20:55,1.16.3,ProgRatio,2,4.01,2,6,Pellet,Left,15,5,4,0,4.43,57,nan
9/7/2023 11:21:12,1.16.3,ProgRatio,2,4.02,nan,9,Left,Left,16,5,4,0,nan,nan,0.03
9/7/2023 11:21:14,1.16.3,ProgRatio,2,4.02,nan,9,Left,Left,17,5,4,0,nan,nan,0.19
9/7/2023 11:21:16,1.16.3,ProgRatio,2,4.02,nan,9,Left,Left,18,5,4,0,nan,nan,0.36
9/7/2023 11:21:20,1.16.3,ProgRatio,2,4.02,nan,9,Left,Left,19,5,4,0,nan,nan,0.05
9/7/2023 11:21:22,1.16.3,ProgRatio,2,4.02,nan,9,Left,Left,20,5,4,0,nan,nan,0.59
9/7/2023 11:21:31,1.16.3,ProgRatio,2,4.02,nan,9,Left,Left,21,5,4,0,nan,nan,0.44
9/7/2023 11:21:34,1.16.3,ProgRatio,2,4.01,nan,9,Left,Left,22,5,4,0,nan,nan,0.03
9/7/2023 11:22:39,1.16.3,ProgRatio,2,4.01,nan,9,Left,Left,23,5,4,0,nan,nan,0.07
9/7/2023 11:22:41,1.16.3,ProgRatio,2,4.02,nan,9,Left,Left,24,5,4,0,nan,nan,0.19
9/7/2023 11:22:43,1.16.3,ProgRatio,2,4.02,2,9,Pellet,Left,24,5,5,0,0.44,108,nan
9/7/2023 11:23:00,1.16.3,ProgRatio,2,4.02,nan,12,Left,Left,25,5,5,0,nan,nan,0.38
9/7/2023 11:23:02,1.16.3,ProgRatio,2,4.02,nan,12,Left,Left,26,5,5,0,nan,nan,0.52
9/7/2023 11:23:04,1.16.3,ProgRatio,2,4.01,nan,12,Left,Left,27,5,5,0,nan,nan,0.21
9/7/2023 11:23:06,1.16.3,ProgRatio,2,4.01,nan,12,Left,Left,28,5,5,0,nan,nan,0.33
9/7/2023 11:23:09,1.16.3,ProgRatio,2,4.02,nan,12,Left,Left,29,5,5,0,nan,nan,0.19
9/7/2023 11:23:13,1.16.3,ProgRatio,2,4.02,nan,12,Right,Left,29,6,5,0,nan,nan,0.44
9/7/2023 11:23:16,1.16.3,ProgRatio,2,4.02,nan,12,Left,Left,30,6,5,0,nan,nan,0.25
