MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/6/2023 11:25:26,1.16.3,ProgRatio,5,3.93,nan,1,Left,Left,1,0,0,0,nan,nan,0.09
9/6/2023 11:25:41,1.16.3,ProgRatio,5,3.93,4,1,Pellet,Left,1,0,1,0,9.96,nan,nan
9/6/2023 11:26:07,1.16.3,ProgRatio,5,3.93,nan,2,Left,Left,2,0,1,0,nan,nan,0.23
9/6/2023 11:26:10,1.16.3,ProgRatio,5,3.92,nan,2,Left,Left,3,0,1,0,nan,nan,0.39
9/6/2023 11:26:16,1.16.3,ProgRatio,5,3.93,3,2,Pellet,Left,3,0,2,0,2.65,35,nan
9/6/2023 11:26:49,1.16.3,ProgRatio,5,3.93,nan,4,Left,Left,4,0,2,0,nan,nan,0.21
9/6/2023 11:26:54,1.16.3,ProgRatio,5,3.93,nan,4,Left,Left,5,0,2,0,nan,nan,0.38
9/6/2023 11:26:58,1.16.3,ProgRatio,5,3.93,nan,4,Left,Left,6,0,2,0,nan,nan,0.09
9/6/2023 11:27:02,1.16.3,ProgRatio,5,3.93,nan,4,Left,Left,7,0,2,0,nan,nan,0.27
9/6/2023 11:27:04,1.16.3,ProgRatio,5,3.92,2,4,Pellet,Left,7,0,3,0,0.75,48,nan
9/6/2023 11:27:22,1.16.3,ProgRatio,5,3.92,nan,6,Left,Left,8,0,3,0,nan,nan,0.37
9/6/2023 11:27:26,1.16.3,ProgRatio,5,3.93,nan,6,Left,Left,9,0,3,0,nan,nan,0.35
9/6/2023 11:27:27,1.16.3,ProgRatio,5,3.93,nan,6,Left,Left,10,0,3,0,nan,nan,0.35
9/6/2023 11:27:36,1.16.3,ProgRatio,5,3.93,nan,6,Left,Left,11,0,3,0,nan,nan,0.34
9/6/2023 11:27:37,1.16.3,ProgRatio,5,3.93,nan,6,Left,Left,12,0,3,0,nan,nan,0.18
9/6/2023 11:27:39,1.16.3,ProgRatio,5,3.93,nan,6,Left,Left,13,0,3,0,nan,nan,0.24
9/6/2023 11:27:40,1.16.3,ProgRatio,5,3.93,nan,6,LeftDuringDispense,Left,14,0,3,0,nan,nan,0.32
9/6/2023 11:27:41,1.16.3,ProgRatio,5,3.93,nan,6,LeftDuringDispense,Left,15,0,3,0,nan,nan,0.02
9/6/2023 11:27:44,1.16.3,ProgRatio,5,3.93,nan,6,LeftDuringDispense,Left,16,0,3,0,nan,nan,0.76
9/6/2023 11:27:50,1.16.3,ProgRatio,5,3.93,nan,6,LeftWithPellet,Left,17,0,3,0,nan,nan,0.32
9/6/2023 11:27:51,1.16.3,ProgRatio,5,3.93,2,6,Pellet,Left,17,0,4,0,6.70,47,nan
9/6/2023 11:28:03,1.16.3,ProgRatio,5,3.93,nan,9,Left,Left,18,0,4,0,nan,nan,0.16
9/6/2023 11:28:04,1.16.3,ProgRatio,5,3.93,nan,9,Left,Left,19,0,4,0,nan,nan,0.00
9/6/2023 11:28:07,1.16.3,ProgRatio,5,3.93,nan,9,Left,Left,20,0,4,0,nan,nan,0.18
9/6/2023 11:28:09,1.16.3,ProgRatio,5,3.93,nan,9,Left,Left,21,0,4,0,nan,nan,0.40
9/6/2023 11:28:11,1.16.3,ProgRatio,5,3.93,nan,9,Left,Left,22,0,4,0,nan,nan,0.23
9/6/2023 11:28:15,1.16.3,ProgRatio,5,3.93,nan,9,Left,Left,23,0,4,0,nan,nan,0.18
9/6/2023 11:28:20,1.16.3,ProgRatio,5,3.93,nan,9,Left,Left,24,0,4,0,nan,nan,0.19
9/6/2023 11:28:24,1.16.3,ProgRatio,5,3.93,nan,9,Left,Left,25,0,4,0,nan,nan,0.24
9/6/2023 11:28:25,1.16.3,ProgRatio,5,3.93,nan,9,Left,Left,26,0,4,0,nan,nan,0.00
9/6/2023 11:28:27,1.16.3,ProgRatio,5,3.93,2,9,Pellet,Left,26,0,5,0,1.01,35,nan
9/6/2023 11:28:37,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,27,0,5,0,nan,nan,0.18
9/6/2023 11:28:37,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,28,0,5,0,nan,nan,0.00
9/6/2023 11:28:42,1.16.3,ProgRatio,5,3.93,nan,12,Right,Left,28,1,5,0,nan,nan,0.11
9/6/2023 11:28:43,1.16.3,ProgRatio,5,3.93,nan,12,Right,Left,28,2,5,0,nan,nan,0.00
9/6/2023 11:28:49,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,29,2,5,0,nan,nan,0.00
9/6/2023 11:28:58,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,30,2,5,0,nan,nan,0.14
9/6/2023 11:29:01,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,31,2,5,0,nan,nan,0.25
9/6/2023 11:29:05,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,32,2,5,0,nan,nan,0.22
9/6/2023 11:29:06,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,33,2,5,0,nan,nan,0.14
9/6/2023 11:29:10,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,34,2,5,0,nan,nan,0.64
9/6/2023 11:29:12,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,35,2,5,0,nan,nan,0.17
9/6/2023 11:29:14,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,36,2,5,0,nan,nan,0.01
9/6/2023 11:29:16,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,37,2,5,0,nan,nan,0.18
9/6/2023 11:29:20,1.16.3,ProgRatio,5,3.93,nan,12,Left,Left,38,2,5,0,nan,nan,1.06
9/6/2023 11:29:21,1.16.3,ProgRatio,5,3.93,2,12,Pellet,Left,38,2,6,0,0.12,55,nan
9/6/2023 11:29:36,1.16.3,ProgRatio,5,3.93,nan,15,Left,Left,39,2,6,0,nan,nan,0.10
9/6/2023 11:29:43,1.16.3,ProgRatio,5,3.93,nan,15,Left,Left,40,2,6,0,nan,nan,0.11
9/6/2023 11:29:46,1.16.3,ProgRatio,5,3.93,nan,15,Left,Left,41,2,6,0,nan,nan,0.60
