MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/29/2023 11:05:30,1.16.3,ProgRatio,2,4.04,nan,1,Right,Left,0,1,0,0,nan,nan,0.20
8/29/2023 11:05:42,1.16.3,ProgRatio,2,4.04,nan,1,Left,Left,1,1,0,0,nan,nan,0.06
8/29/2023 11:05:58,1.16.3,ProgRatio,2,4.04,3,1,Pellet,Left,1,1,1,0,10.47,nan,nan
8/29/2023 11:07:01,1.16.3,ProgRatio,2,4.04,nan,2,Left,Left,2,1,1,0,nan,nan,0.06
8/29/2023 11:07:05,1.16.3,ProgRatio,2,4.04,nan,2,Left,Left,3,1,1,0,nan,nan,0.08
8/29/2023 11:07:06,1.16.3,ProgRatio,2,4.04,1,2,Pellet,Left,3,1,2,0,0.37,68,nan
8/29/2023 11:08:20,1.16.3,ProgRatio,2,4.04,nan,4,Left,Left,4,1,2,0,nan,nan,0.21
8/29/2023 11:08:22,1.16.3,ProgRatio,2,4.04,nan,4,Left,Left,5,1,2,0,nan,nan,0.11
8/29/2023 11:08:57,1.16.3,ProgRatio,2,4.04,nan,4,Left,Left,6,1,2,0,nan,nan,0.06
8/29/2023 11:09:53,1.16.3,ProgRatio,2,4.04,nan,4,Left,Left,7,1,2,0,nan,nan,0.12
8/29/2023 11:09:59,1.16.3,ProgRatio,2,4.04,2,4,Pellet,Left,7,1,3,0,3.16,173,nan
8/29/2023 11:11:21,1.16.3,ProgRatio,2,4.04,nan,6,Left,Left,8,1,3,0,nan,nan,0.35
8/29/2023 11:12:59,1.16.3,ProgRatio,2,4.04,nan,6,Right,Left,8,2,3,0,nan,nan,0.05
8/29/2023 11:13:41,1.16.3,ProgRatio,2,4.04,nan,6,Left,Left,9,2,3,0,nan,nan,0.13
8/29/2023 11:13:49,1.16.3,ProgRatio,2,4.03,nan,6,Left,Left,10,2,3,0,nan,nan,0.53
8/29/2023 11:13:53,1.16.3,ProgRatio,2,4.03,nan,6,Left,Left,11,2,3,0,nan,nan,0.18
8/29/2023 11:13:56,1.16.3,ProgRatio,2,4.04,nan,6,Left,Left,12,2,3,0,nan,nan,0.17
8/29/2023 11:13:58,1.16.3,ProgRatio,2,4.04,nan,6,Left,Left,13,2,3,0,nan,nan,0.16
8/29/2023 11:13:59,1.16.3,ProgRatio,2,4.04,1,6,Pellet,Left,13,2,4,0,0.31,240,nan
8/29/2023 11:15:20,1.16.3,ProgRatio,2,4.05,nan,9,Left,Left,14,2,4,0,nan,nan,0.13
8/29/2023 11:15:53,1.16.3,ProgRatio,2,4.04,nan,9,Left,Left,15,2,4,0,nan,nan,0.03
8/29/2023 11:16:35,1.16.3,ProgRatio,2,4.04,nan,9,Left,Left,16,2,4,0,nan,nan,0.29
8/29/2023 11:16:39,1.16.3,ProgRatio,2,4.03,nan,9,Left,Left,17,2,4,0,nan,nan,0.32
8/29/2023 11:17:35,1.16.3,ProgRatio,2,4.03,nan,9,Left,Left,18,2,4,0,nan,nan,0.46
8/29/2023 11:18:41,1.16.3,ProgRatio,2,4.04,nan,9,Right,Left,18,3,4,0,nan,nan,0.37
8/29/2023 11:18:42,1.16.3,ProgRatio,2,4.04,nan,9,Left,Left,19,3,4,0,nan,nan,0.15
8/29/2023 11:18:45,1.16.3,ProgRatio,2,4.04,nan,9,Left,Left,20,3,4,0,nan,nan,0.20
8/29/2023 11:18:49,1.16.3,ProgRatio,2,4.04,nan,9,Left,Left,21,3,4,0,nan,nan,0.40
8/29/2023 11:18:50,1.16.3,ProgRatio,2,4.04,nan,9,Left,Left,22,3,4,0,nan,nan,0.22
8/29/2023 11:18:52,1.16.3,ProgRatio,2,4.04,1,9,Pellet,Left,22,3,5,0,0.44,293,nan
8/29/2023 11:19:03,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,23,3,5,0,nan,nan,0.18
8/29/2023 11:19:04,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,24,3,5,0,nan,nan,0.19
8/29/2023 11:19:06,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,25,3,5,0,nan,nan,0.21
8/29/2023 11:19:07,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,26,3,5,0,nan,nan,0.25
8/29/2023 11:19:08,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,27,3,5,0,nan,nan,0.19
8/29/2023 11:19:17,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,28,3,5,0,nan,nan,0.06
8/29/2023 11:19:19,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,29,3,5,0,nan,nan,0.16
8/29/2023 11:19:33,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,30,3,5,0,nan,nan,0.15
8/29/2023 11:20:16,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,31,3,5,0,nan,nan,0.15
8/29/2023 11:20:17,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,32,3,5,0,nan,nan,0.29
8/29/2023 11:20:23,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,33,3,5,0,nan,nan,0.28
8/29/2023 11:20:55,1.16.3,ProgRatio,2,4.04,nan,12,Right,Left,33,4,5,0,nan,nan,0.14
8/29/2023 11:20:57,1.16.3,ProgRatio,2,4.04,nan,12,Right,Left,33,5,5,0,nan,nan,0.19
8/29/2023 11:20:58,1.16.3,ProgRatio,2,4.04,nan,12,Left,Left,34,5,5,0,nan,nan,0.15
8/29/2023 11:20:59,1.16.3,ProgRatio,2,4.04,1,12,Pellet,Left,34,5,6,0,0.56,127,nan
8/29/2023 11:21:13,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,35,5,6,0,nan,nan,0.32
8/29/2023 11:21:16,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,36,5,6,0,nan,nan,0.10
8/29/2023 11:21:17,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,37,5,6,0,nan,nan,0.43
8/29/2023 11:21:20,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,38,5,6,0,nan,nan,0.16
8/29/2023 11:21:24,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,39,5,6,0,nan,nan,0.30
8/29/2023 11:21:26,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,40,5,6,0,nan,nan,0.33
8/29/2023 11:22:50,1.16.3,ProgRatio,2,4.03,nan,15,Left,Left,41,5,6,0,nan,nan,0.00
8/29/2023 11:22:51,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,42,5,6,0,nan,nan,0.00
8/29/2023 11:22:54,1.16.3,ProgRatio,2,4.03,nan,15,Left,Left,43,5,6,0,nan,nan,0.16
8/29/2023 11:22:55,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,44,5,6,0,nan,nan,0.14
8/29/2023 11:23:02,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,45,5,6,0,nan,nan,0.00
8/29/2023 11:23:03,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,46,5,6,0,nan,nan,0.01
8/29/2023 11:23:09,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,47,5,6,0,nan,nan,0.00
8/29/2023 11:23:56,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,48,5,6,0,nan,nan,0.28
8/29/2023 11:23:57,1.16.3,ProgRatio,2,4.04,nan,15,Left,Left,49,5,6,0,nan,nan,0.12
8/29/2023 11:23:58,1.16.3,ProgRatio,2,4.04,1,15,Pellet,Left,49,5,7,0,0.19,179,nan
8/29/2023 11:24:14,1.16.3,ProgRatio,2,4.04,nan,20,Left,Left,50,5,7,0,nan,nan,0.24
8/29/2023 11:24:16,1.16.3,ProgRatio,2,4.04,nan,20,Left,Left,51,5,7,0,nan,nan,0.40
8/29/2023 11:24:17,1.16.3,ProgRatio,2,4.04,nan,20,Left,Left,52,5,7,0,nan,nan,0.37
8/29/2023 11:24:20,1.16.3,ProgRatio,2,4.04,nan,20,Right,Left,52,6,7,0,nan,nan,0.60
8/29/2023 11:24:28,1.16.3,ProgRatio,2,4.03,nan,20,Left,Left,53,6,7,0,nan,nan,0.21
8/29/2023 11:24:32,1.16.3,ProgRatio,2,4.04,nan,20,Left,Left,54,6,7,0,nan,nan,0.25
8/29/2023 11:24:57,1.16.3,ProgRatio,2,4.04,nan,20,Right,Left,54,7,7,0,nan,nan,0.26
8/29/2023 11:25:00,1.16.3,ProgRatio,2,4.04,nan,20,Left,Left,55,7,7,0,nan,nan,0.04
8/29/2023 11:25:13,1.16.3,ProgRatio,2,4.04,nan,20,Right,Left,55,8,7,0,nan,nan,0.05
8/29/2023 11:25:14,1.16.3,ProgRatio,2,4.04,nan,20,Left,Left,56,8,7,0,nan,nan,0.21
