MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/6/2023 11:28:50,1.16.3,ProgRatio,3,4.03,nan,1,Left,Left,1,0,0,0,nan,nan,0.11
9/6/2023 11:28:53,1.16.3,ProgRatio,3,4.03,nan,1,LeftDuringDispense,Left,2,0,0,0,nan,nan,0.13
9/6/2023 11:29:00,1.16.3,ProgRatio,3,4.03,3,1,Pellet,Left,2,0,1,0,4.18,nan,nan
9/6/2023 11:29:46,1.16.3,ProgRatio,3,4.03,nan,2,Right,Left,2,1,1,0,nan,nan,0.17
9/6/2023 11:29:54,1.16.3,ProgRatio,3,4.03,nan,2,Left,Left,3,1,1,0,nan,nan,0.09
9/6/2023 11:29:56,1.16.3,ProgRatio,3,4.03,nan,2,Left,Left,4,1,1,0,nan,nan,0.15
9/6/2023 11:29:57,1.16.3,ProgRatio,3,4.03,1,2,Pellet,Left,4,1,2,0,0.50,57,nan
9/6/2023 11:30:06,1.16.3,ProgRatio,3,4.03,nan,4,Left,Left,5,1,2,0,nan,nan,0.16
9/6/2023 11:30:07,1.16.3,ProgRatio,3,4.04,nan,4,Left,Left,6,1,2,0,nan,nan,0.04
9/6/2023 11:30:08,1.16.3,ProgRatio,3,4.04,nan,4,Left,Left,7,1,2,0,nan,nan,0.22
9/6/2023 11:30:09,1.16.3,ProgRatio,3,4.03,nan,4,Left,Left,8,1,2,0,nan,nan,0.15
9/6/2023 11:30:11,1.16.3,ProgRatio,3,4.03,1,4,Pellet,Left,8,1,3,0,1.01,14,nan
9/6/2023 11:30:19,1.16.3,ProgRatio,3,4.03,nan,6,Left,Left,9,1,3,0,nan,nan,0.08
9/6/2023 11:30:25,1.16.3,ProgRatio,3,4.03,nan,6,Left,Left,10,1,3,0,nan,nan,0.29
9/6/2023 11:30:26,1.16.3,ProgRatio,3,4.03,nan,6,Left,Left,11,1,3,0,nan,nan,0.22
9/6/2023 11:30:35,1.16.3,ProgRatio,3,4.03,nan,6,Left,Left,12,1,3,0,nan,nan,0.16
9/6/2023 11:30:36,1.16.3,ProgRatio,3,4.03,nan,6,Left,Left,13,1,3,0,nan,nan,0.04
9/6/2023 11:30:37,1.16.3,ProgRatio,3,4.03,nan,6,Left,Left,14,1,3,0,nan,nan,0.06
9/6/2023 11:30:38,1.16.3,ProgRatio,3,4.03,1,6,Pellet,Left,14,1,4,0,0.50,27,nan
9/6/2023 11:30:45,1.16.3,ProgRatio,3,4.03,nan,9,Left,Left,15,1,4,0,nan,nan,0.02
9/6/2023 11:30:49,1.16.3,ProgRatio,3,4.03,nan,9,Left,Left,16,1,4,0,nan,nan,0.14
9/6/2023 11:30:50,1.16.3,ProgRatio,3,4.04,nan,9,Left,Left,17,1,4,0,nan,nan,0.00
9/6/2023 11:30:51,1.16.3,ProgRatio,3,4.03,nan,9,Left,Left,18,1,4,0,nan,nan,0.12
9/6/2023 11:30:52,1.16.3,ProgRatio,3,4.03,nan,9,Left,Left,19,1,4,0,nan,nan,0.16
9/6/2023 11:30:54,1.16.3,ProgRatio,3,4.03,nan,9,Left,Left,20,1,4,0,nan,nan,0.13
9/6/2023 11:30:55,1.16.3,ProgRatio,3,4.03,nan,9,Left,Left,21,1,4,0,nan,nan,0.09
9/6/2023 11:30:58,1.16.3,ProgRatio,3,4.03,nan,9,Left,Left,22,1,4,0,nan,nan,0.19
9/6/2023 11:30:59,1.16.3,ProgRatio,3,4.03,nan,9,Left,Left,23,1,4,0,nan,nan,0.00
9/6/2023 11:31:00,1.16.3,ProgRatio,3,4.03,1,9,Pellet,Left,23,1,5,0,0.44,22,nan
9/6/2023 11:31:06,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,24,1,5,0,nan,nan,0.01
9/6/2023 11:31:08,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,25,1,5,0,nan,nan,0.03
9/6/2023 11:31:10,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,26,1,5,0,nan,nan,0.10
9/6/2023 11:31:20,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,27,1,5,0,nan,nan,0.11
9/6/2023 11:31:21,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,28,1,5,0,nan,nan,0.02
9/6/2023 11:31:29,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,29,1,5,0,nan,nan,0.16
9/6/2023 11:31:30,1.16.3,ProgRatio,3,4.04,nan,12,Left,Left,30,1,5,0,nan,nan,0.05
9/6/2023 11:32:56,1.16.3,ProgRatio,3,4.03,nan,12,Right,Left,30,2,5,0,nan,nan,0.01
9/6/2023 11:32:58,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,31,2,5,0,nan,nan,0.02
9/6/2023 11:32:59,1.16.3,ProgRatio,3,4.03,nan,12,Right,Left,31,3,5,0,nan,nan,0.00
9/6/2023 11:33:00,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,32,3,5,0,nan,nan,0.02
9/6/2023 11:33:00,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,33,3,5,0,nan,nan,0.04
9/6/2023 11:33:02,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,34,3,5,0,nan,nan,0.01
9/6/2023 11:33:09,1.16.3,ProgRatio,3,4.03,nan,12,Left,Left,35,3,5,0,nan,nan,0.02
9/6/2023 11:33:10,1.16.3,ProgRatio,3,4.03,1,12,Pellet,Left,35,3,6,0,0.25,130,nan
9/6/2023 11:33:24,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,36,3,6,0,nan,nan,0.21
9/6/2023 11:33:27,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,37,3,6,0,nan,nan,0.10
9/6/2023 11:33:40,1.16.3,ProgRatio,3,4.03,nan,15,Right,Left,37,4,6,0,nan,nan,0.02
9/6/2023 11:34:20,1.16.3,ProgRatio,3,4.03,nan,15,Right,Left,37,5,6,0,nan,nan,0.28
9/6/2023 11:34:27,1.16.3,ProgRatio,3,4.04,nan,15,Left,Left,38,5,6,0,nan,nan,0.02
9/6/2023 11:34:41,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,39,5,6,0,nan,nan,0.11
9/6/2023 11:35:26,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,40,5,6,0,nan,nan,0.43
9/6/2023 11:35:27,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,41,5,6,0,nan,nan,0.02
9/6/2023 11:35:31,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,42,5,6,0,nan,nan,0.16
9/6/2023 11:35:32,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,43,5,6,0,nan,nan,0.11
9/6/2023 11:35:33,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,44,5,6,0,nan,nan,0.00
9/6/2023 11:36:44,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,45,5,6,0,nan,nan,0.12
9/6/2023 11:36:45,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,46,5,6,0,nan,nan,0.19
9/6/2023 11:37:18,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,47,5,6,0,nan,nan,0.05
9/6/2023 11:37:21,1.16.3,ProgRatio,3,4.03,nan,15,Left,Left,48,5,6,0,nan,nan,0.08
9/6/2023 11:37:23,1.16.3,ProgRatio,3,4.04,nan,15,Left,Left,49,5,6,0,nan,nan,0.17
9/6/2023 11:37:25,1.16.3,ProgRatio,3,4.04,nan,15,Left,Left,50,5,6,0,nan,nan,0.06
9/6/2023 11:37:26,1.16.3,ProgRatio,3,4.03,1,15,Pellet,Left,50,5,7,0,0.25,256,nan
9/6/2023 11:37:42,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,51,5,7,0,nan,nan,0.07
9/6/2023 11:37:43,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,52,5,7,0,nan,nan,0.07
9/6/2023 11:37:45,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,53,5,7,0,nan,nan,0.20
9/6/2023 11:37:46,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,54,5,7,0,nan,nan,0.00
9/6/2023 11:37:48,1.16.3,ProgRatio,3,4.04,nan,20,Left,Left,55,5,7,0,nan,nan,0.00
9/6/2023 11:37:49,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,56,5,7,0,nan,nan,0.00
9/6/2023 11:37:50,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,57,5,7,0,nan,nan,0.29
9/6/2023 11:37:53,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,58,5,7,0,nan,nan,0.07
9/6/2023 11:37:56,1.16.3,ProgRatio,3,4.04,nan,20,Left,Left,59,5,7,0,nan,nan,0.23
9/6/2023 11:37:57,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,60,5,7,0,nan,nan,0.33
9/6/2023 11:38:10,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,61,5,7,0,nan,nan,0.06
9/6/2023 11:38:10,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,62,5,7,0,nan,nan,0.03
9/6/2023 11:38:11,1.16.3,ProgRatio,3,4.04,nan,20,Left,Left,63,5,7,0,nan,nan,0.02
9/6/2023 11:38:12,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,64,5,7,0,nan,nan,0.16
9/6/2023 11:38:15,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,65,5,7,0,nan,nan,0.12
9/6/2023 11:38:17,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,66,5,7,0,nan,nan,0.06
9/6/2023 11:38:18,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,67,5,7,0,nan,nan,0.12
9/6/2023 11:38:18,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,68,5,7,0,nan,nan,0.00
9/6/2023 11:38:28,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,69,5,7,0,nan,nan,0.12
9/6/2023 11:38:29,1.16.3,ProgRatio,3,4.03,nan,20,Left,Left,70,5,7,0,nan,nan,0.05
9/6/2023 11:38:31,1.16.3,ProgRatio,3,4.03,1,20,Pellet,Left,70,5,8,0,1.07,65,nan
9/6/2023 11:38:43,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,71,5,8,0,nan,nan,0.02
9/6/2023 11:38:45,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,72,5,8,0,nan,nan,0.07
9/6/2023 11:38:45,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,73,5,8,0,nan,nan,0.00
9/6/2023 11:38:46,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,74,5,8,0,nan,nan,0.17
9/6/2023 11:38:47,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,75,5,8,0,nan,nan,0.19
9/6/2023 11:38:49,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,76,5,8,0,nan,nan,0.10
9/6/2023 11:38:52,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,77,5,8,0,nan,nan,0.08
9/6/2023 11:38:53,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,78,5,8,0,nan,nan,0.00
9/6/2023 11:39:08,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,79,5,8,0,nan,nan,0.08
9/6/2023 11:39:09,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,80,5,8,0,nan,nan,0.15
9/6/2023 11:40:35,1.16.3,ProgRatio,3,4.03,nan,25,Right,Left,80,6,8,0,nan,nan,0.11
9/6/2023 11:40:36,1.16.3,ProgRatio,3,4.03,nan,25,Right,Left,80,7,8,0,nan,nan,0.15
9/6/2023 11:40:37,1.16.3,ProgRatio,3,4.03,nan,25,Right,Left,80,8,8,0,nan,nan,0.00
9/6/2023 11:40:40,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,81,8,8,0,nan,nan,0.10
9/6/2023 11:40:41,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,82,8,8,0,nan,nan,0.12
9/6/2023 11:40:42,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,83,8,8,0,nan,nan,0.12
9/6/2023 11:40:44,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,84,8,8,0,nan,nan,0.10
9/6/2023 11:40:45,1.16.3,ProgRatio,3,4.04,nan,25,Left,Left,85,8,8,0,nan,nan,0.03
9/6/2023 11:41:59,1.16.3,ProgRatio,3,4.03,nan,25,Left,Left,86,8,8,0,nan,nan,0.07
