MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/17/2023 10:42:59,1.16.3,ProgRatio,18,4.09,nan,1,Left,Left,1,0,0,0,nan,nan,0.06
8/17/2023 10:43:05,1.16.3,ProgRatio,18,4.09,4,1,Pellet,Left,1,0,1,0,1.20,nan,nan
8/17/2023 10:43:27,1.16.3,ProgRatio,18,4.09,nan,2,Left,Left,2,0,1,0,nan,nan,0.13
8/17/2023 10:43:29,1.16.3,ProgRatio,18,4.09,nan,2,Left,Left,3,0,1,0,nan,nan,0.12
8/17/2023 10:43:30,1.16.3,ProgRatio,18,4.09,2,2,Pellet,Left,3,0,2,0,0.06,25,nan
8/17/2023 10:43:48,1.16.3,ProgRatio,18,4.09,nan,4,Left,Left,4,0,2,0,nan,nan,0.22
8/17/2023 10:43:52,1.16.3,ProgRatio,18,4.09,nan,4,Left,Left,5,0,2,0,nan,nan,0.10
8/17/2023 10:45:02,1.16.3,ProgRatio,18,4.09,nan,4,Left,Left,6,0,2,0,nan,nan,0.09
8/17/2023 10:45:04,1.16.3,ProgRatio,18,4.09,nan,4,Left,Left,7,0,2,0,nan,nan,0.14
8/17/2023 10:45:06,1.16.3,ProgRatio,18,4.09,2,4,Pellet,Left,7,0,3,0,0.56,96,nan
8/17/2023 10:45:25,1.16.3,ProgRatio,18,4.09,nan,6,Left,Left,8,0,3,0,nan,nan,0.19
8/17/2023 10:45:28,1.16.3,ProgRatio,18,4.09,nan,6,Left,Left,9,0,3,0,nan,nan,0.10
8/17/2023 10:45:31,1.16.3,ProgRatio,18,4.10,nan,6,Left,Left,10,0,3,0,nan,nan,0.16
8/17/2023 10:45:34,1.16.3,ProgRatio,18,4.09,nan,6,Left,Left,11,0,3,0,nan,nan,0.17
8/17/2023 10:45:38,1.16.3,ProgRatio,18,4.09,nan,6,Left,Left,12,0,3,0,nan,nan,0.43
8/17/2023 10:45:39,1.16.3,ProgRatio,18,4.09,nan,6,Left,Left,13,0,3,0,nan,nan,0.27
8/17/2023 10:45:40,1.16.3,ProgRatio,18,4.09,2,6,Pellet,Left,13,0,4,0,0.06,34,nan
8/17/2023 10:46:09,1.16.3,ProgRatio,18,4.09,nan,9,Left,Left,14,0,4,0,nan,nan,0.15
8/17/2023 10:46:10,1.16.3,ProgRatio,18,4.09,nan,9,Left,Left,15,0,4,0,nan,nan,0.32
8/17/2023 10:46:12,1.16.3,ProgRatio,18,4.09,nan,9,Left,Left,16,0,4,0,nan,nan,0.40
8/17/2023 10:46:14,1.16.3,ProgRatio,18,4.09,nan,9,Left,Left,17,0,4,0,nan,nan,0.51
