MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/29/2023 11:03:36,1.16.3,ProgRatio,3,4.05,nan,1,Left,Left,1,0,0,0,nan,nan,0.08
8/29/2023 11:04:05,1.16.3,ProgRatio,3,4.05,4,1,Pellet,Left,1,0,1,0,23.57,nan,nan
8/29/2023 11:04:14,1.16.3,ProgRatio,3,4.05,nan,2,Left,Left,2,0,1,0,nan,nan,0.11
8/29/2023 11:05:19,1.16.3,ProgRatio,3,4.05,nan,2,Right,Left,2,1,1,0,nan,nan,0.03
8/29/2023 11:05:43,1.16.3,ProgRatio,3,4.05,nan,2,Left,Left,3,1,1,0,nan,nan,0.28
8/29/2023 11:05:44,1.16.3,ProgRatio,3,4.05,1,2,Pellet,Left,3,1,2,0,0.12,98,nan
8/29/2023 11:05:53,1.16.3,ProgRatio,3,4.05,nan,4,Left,Left,4,1,2,0,nan,nan,0.09
8/29/2023 11:05:56,1.16.3,ProgRatio,3,4.05,nan,4,Left,Left,5,1,2,0,nan,nan,0.16
8/29/2023 11:06:26,1.16.3,ProgRatio,3,4.05,nan,4,Left,Left,6,1,2,0,nan,nan,0.23
8/29/2023 11:06:31,1.16.3,ProgRatio,3,4.05,nan,4,Left,Left,7,1,2,0,nan,nan,0.14
8/29/2023 11:06:32,1.16.3,ProgRatio,3,4.05,1,4,Pellet,Left,7,1,3,0,0.50,49,nan
8/29/2023 11:07:05,1.16.3,ProgRatio,3,4.05,nan,6,Left,Left,8,1,3,0,nan,nan,0.10
8/29/2023 11:07:55,1.16.3,ProgRatio,3,4.05,nan,6,Left,Left,9,1,3,0,nan,nan,0.16
8/29/2023 11:08:01,1.16.3,ProgRatio,3,4.05,nan,6,Right,Left,9,2,3,0,nan,nan,0.47
8/29/2023 11:09:17,1.16.3,ProgRatio,3,4.05,nan,6,Left,Left,10,2,3,0,nan,nan,0.37
8/29/2023 11:09:20,1.16.3,ProgRatio,3,4.05,nan,6,Left,Left,11,2,3,0,nan,nan,0.38
8/29/2023 11:09:23,1.16.3,ProgRatio,3,4.05,nan,6,Left,Left,12,2,3,0,nan,nan,0.26
8/29/2023 11:09:27,1.16.3,ProgRatio,3,4.05,nan,6,Left,Left,13,2,3,0,nan,nan,0.50
8/29/2023 11:09:28,1.16.3,ProgRatio,3,4.05,1,6,Pellet,Left,13,2,4,0,0.44,176,nan
8/29/2023 11:09:47,1.16.3,ProgRatio,3,4.05,nan,9,Left,Left,14,2,4,0,nan,nan,0.09
8/29/2023 11:09:49,1.16.3,ProgRatio,3,4.05,nan,9,Left,Left,15,2,4,0,nan,nan,0.31
8/29/2023 11:09:52,1.16.3,ProgRatio,3,4.05,nan,9,Left,Left,16,2,4,0,nan,nan,0.12
8/29/2023 11:09:52,1.16.3,ProgRatio,3,4.05,nan,9,Left,Left,17,2,4,0,nan,nan,0.00
8/29/2023 11:10:04,1.16.3,ProgRatio,3,4.05,nan,9,Left,Left,18,2,4,0,nan,nan,0.11
8/29/2023 11:10:05,1.16.3,ProgRatio,3,4.05,nan,9,Left,Left,19,2,4,0,nan,nan,0.18
8/29/2023 11:10:06,1.16.3,ProgRatio,3,4.05,nan,9,Left,Left,20,2,4,0,nan,nan,0.00
8/29/2023 11:10:08,1.16.3,ProgRatio,3,4.05,nan,9,Left,Left,21,2,4,0,nan,nan,0.14
8/29/2023 11:10:09,1.16.3,ProgRatio,3,4.05,nan,9,Left,Left,22,2,4,0,nan,nan,0.18
8/29/2023 11:10:11,1.16.3,ProgRatio,3,4.05,1,9,Pellet,Left,22,2,5,0,0.31,43,nan
8/29/2023 11:10:55,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,23,2,5,0,nan,nan,0.12
8/29/2023 11:10:56,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,24,2,5,0,nan,nan,0.11
8/29/2023 11:11:02,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,25,2,5,0,nan,nan,0.34
8/29/2023 11:12:25,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,26,2,5,0,nan,nan,0.06
8/29/2023 11:13:29,1.16.3,ProgRatio,3,4.05,nan,12,Right,Left,26,3,5,0,nan,nan,0.42
8/29/2023 11:13:33,1.16.3,ProgRatio,3,4.05,nan,12,Right,Left,26,4,5,0,nan,nan,0.52
8/29/2023 11:13:35,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,27,4,5,0,nan,nan,0.19
8/29/2023 11:13:41,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,28,4,5,0,nan,nan,0.34
8/29/2023 11:13:44,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,29,4,5,0,nan,nan,0.22
8/29/2023 11:13:46,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,30,4,5,0,nan,nan,0.15
8/29/2023 11:13:48,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,31,4,5,0,nan,nan,0.23
8/29/2023 11:13:52,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,32,4,5,0,nan,nan,0.07
8/29/2023 11:15:19,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,33,4,5,0,nan,nan,0.39
8/29/2023 11:15:22,1.16.3,ProgRatio,3,4.05,nan,12,Left,Left,34,4,5,0,nan,nan,0.37
8/29/2023 11:15:25,1.16.3,ProgRatio,3,4.05,1,12,Pellet,Left,34,4,6,0,1.51,314,nan
8/29/2023 11:15:35,1.16.3,ProgRatio,3,4.05,nan,15,Left,Left,35,4,6,0,nan,nan,0.47
