MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/7/2023 11:19:08,1.16.3,ProgRatio,14,4.10,nan,1,Left,Left,1,0,0,0,nan,nan,0.19
9/7/2023 11:19:10,1.16.3,ProgRatio,14,4.09,2,1,Pellet,Left,1,0,1,0,0.06,nan,nan
9/7/2023 11:19:13,1.16.3,ProgRatio,14,4.09,nan,2,Left,Left,2,0,1,0,nan,nan,0.08
9/7/2023 11:19:48,1.16.3,ProgRatio,14,4.10,nan,2,Left,Left,3,0,1,0,nan,nan,0.14
9/7/2023 11:19:49,1.16.3,ProgRatio,14,4.10,2,2,Pellet,Left,3,0,2,0,0.06,39,nan
9/7/2023 11:19:52,1.16.3,ProgRatio,14,4.10,nan,4,Left,Left,4,0,2,0,nan,nan,0.15
9/7/2023 11:19:57,1.16.3,ProgRatio,14,4.09,nan,4,Left,Left,5,0,2,0,nan,nan,0.02
9/7/2023 11:19:59,1.16.3,ProgRatio,14,4.10,nan,4,Left,Left,6,0,2,0,nan,nan,0.19
9/7/2023 11:20:00,1.16.3,ProgRatio,14,4.11,nan,4,Left,Left,7,0,2,0,nan,nan,0.13
9/7/2023 11:20:00,1.16.3,ProgRatio,14,4.10,nan,4,LeftDuringDispense,Left,8,0,2,0,nan,nan,0.02
9/7/2023 11:20:21,1.16.3,ProgRatio,14,4.09,2,4,Pellet,Left,8,0,3,0,18.28,32,nan
9/7/2023 11:20:47,1.16.3,ProgRatio,14,4.10,nan,6,Left,Left,9,0,3,0,nan,nan,0.12
9/7/2023 11:21:09,1.16.3,ProgRatio,14,4.09,nan,6,Left,Left,10,0,3,0,nan,nan,0.24
9/7/2023 11:21:12,1.16.3,ProgRatio,14,4.09,nan,6,Left,Left,11,0,3,0,nan,nan,0.22
9/7/2023 11:23:02,1.16.3,ProgRatio,14,4.09,nan,6,Left,Left,12,0,3,0,nan,nan,0.21
9/7/2023 11:23:04,1.16.3,ProgRatio,14,4.10,nan,6,Left,Left,13,0,3,0,nan,nan,0.20
9/7/2023 11:23:09,1.16.3,ProgRatio,14,4.10,nan,6,Left,Left,14,0,3,0,nan,nan,0.13
9/7/2023 11:23:10,1.16.3,ProgRatio,14,4.10,1,6,Pellet,Left,14,0,4,0,0.31,169,nan
9/7/2023 11:23:35,1.16.3,ProgRatio,14,4.10,nan,9,Left,Left,15,0,4,0,nan,nan,0.33
9/7/2023 11:23:40,1.16.3,ProgRatio,14,4.10,nan,9,Left,Left,16,0,4,0,nan,nan,0.26
9/7/2023 11:23:43,1.16.3,ProgRatio,14,4.09,nan,9,Left,Left,17,0,4,0,nan,nan,0.41
9/7/2023 11:23:45,1.16.3,ProgRatio,14,4.10,nan,9,Left,Left,18,0,4,0,nan,nan,0.15
9/7/2023 11:23:49,1.16.3,ProgRatio,14,4.10,nan,9,Left,Left,19,0,4,0,nan,nan,0.58
9/7/2023 11:23:53,1.16.3,ProgRatio,14,4.10,nan,9,Left,Left,20,0,4,0,nan,nan,0.13
9/7/2023 11:24:02,1.16.3,ProgRatio,14,4.09,nan,9,Left,Left,21,0,4,0,nan,nan,0.12
9/7/2023 11:24:04,1.16.3,ProgRatio,14,4.10,nan,9,Left,Left,22,0,4,0,nan,nan,0.44
9/7/2023 11:24:08,1.16.3,ProgRatio,14,4.09,nan,9,Left,Left,23,0,4,0,nan,nan,0.05
9/7/2023 11:24:09,1.16.3,ProgRatio,14,4.10,2,9,Pellet,Left,23,0,5,0,0.19,59,nan
9/7/2023 11:24:28,1.16.3,ProgRatio,14,4.10,nan,12,Left,Left,24,0,5,0,nan,nan,0.05
9/7/2023 11:24:31,1.16.3,ProgRatio,14,4.09,nan,12,Left,Left,25,0,5,0,nan,nan,0.14
9/7/2023 11:24:33,1.16.3,ProgRatio,14,4.10,nan,12,Left,Left,26,0,5,0,nan,nan,0.27
9/7/2023 11:24:35,1.16.3,ProgRatio,14,4.09,nan,12,Left,Left,27,0,5,0,nan,nan,0.22
9/7/2023 11:24:38,1.16.3,ProgRatio,14,4.09,nan,12,Left,Left,28,0,5,0,nan,nan,0.17
9/7/2023 11:24:40,1.16.3,ProgRatio,14,4.09,nan,12,Left,Left,29,0,5,0,nan,nan,0.18
9/7/2023 11:24:44,1.16.3,ProgRatio,14,4.09,nan,12,Left,Left,30,0,5,0,nan,nan,0.22
9/7/2023 11:24:47,1.16.3,ProgRatio,14,4.09,nan,12,Left,Left,31,0,5,0,nan,nan,0.02
9/7/2023 11:25:02,1.16.3,ProgRatio,14,4.10,nan,12,Left,Left,32,0,5,0,nan,nan,0.04
9/7/2023 11:25:49,1.16.3,ProgRatio,14,4.10,nan,12,Left,Left,33,0,5,0,nan,nan,0.05
9/7/2023 11:26:00,1.16.3,ProgRatio,14,4.10,nan,12,Left,Left,34,0,5,0,nan,nan,0.19
9/7/2023 11:26:06,1.16.3,ProgRatio,14,4.10,nan,12,Left,Left,35,0,5,0,nan,nan,0.00
9/7/2023 11:26:07,1.16.3,ProgRatio,14,4.09,nan,12,LeftDuringDispense,Left,36,0,5,0,nan,nan,0.07
9/7/2023 11:26:07,1.16.3,ProgRatio,14,4.10,1,12,Pellet,Left,36,0,6,0,0.37,118,nan
9/7/2023 11:26:26,1.16.3,ProgRatio,14,4.10,nan,15,Left,Left,37,0,6,0,nan,nan,0.14
9/7/2023 11:26:29,1.16.3,ProgRatio,14,4.09,nan,15,Left,Left,38,0,6,0,nan,nan,0.32
9/7/2023 11:26:32,1.16.3,ProgRatio,14,4.10,nan,15,Left,Left,39,0,6,0,nan,nan,0.29
9/7/2023 11:26:36,1.16.3,ProgRatio,14,4.10,nan,15,Left,Left,40,0,6,0,nan,nan,0.39
9/7/2023 11:26:39,1.16.3,ProgRatio,14,4.09,nan,15,Left,Left,41,0,6,0,nan,nan,0.07
9/7/2023 11:26:42,1.16.3,ProgRatio,14,4.10,nan,15,Left,Left,42,0,6,0,nan,nan,0.05
9/7/2023 11:26:42,1.16.3,ProgRatio,14,4.10,nan,15,Left,Left,43,0,6,0,nan,nan,0.00
9/7/2023 11:26:46,1.16.3,ProgRatio,14,4.10,nan,15,Left,Left,44,0,6,0,nan,nan,0.32
9/7/2023 11:26:49,1.16.3,ProgRatio,14,4.09,nan,15,Left,Left,45,0,6,0,nan,nan,0.13
9/7/2023 11:26:51,1.16.3,ProgRatio,14,4.10,nan,15,Left,Left,46,0,6,0,nan,nan,0.40
