MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/7/2023 11:17:07,1.16.3,ProgRatio,5,3.92,nan,1,Left,Left,1,0,0,0,nan,nan,0.38
9/7/2023 11:17:21,1.16.3,ProgRatio,5,3.92,3,1,Pellet,Left,1,0,1,0,9.57,nan,nan
9/7/2023 11:18:29,1.16.3,ProgRatio,5,3.92,nan,2,Left,Left,2,0,1,0,nan,nan,0.01
9/7/2023 11:18:49,1.16.3,ProgRatio,5,3.91,nan,2,Left,Left,3,0,1,0,nan,nan,0.03
9/7/2023 11:18:51,1.16.3,ProgRatio,5,3.91,2,2,Pellet,Left,3,0,2,0,0.12,90,nan
9/7/2023 11:19:48,1.16.3,ProgRatio,5,3.92,nan,4,Left,Left,4,0,2,0,nan,nan,0.14
9/7/2023 11:19:51,1.16.3,ProgRatio,5,3.92,nan,4,Left,Left,5,0,2,0,nan,nan,0.14
9/7/2023 11:20:39,1.16.3,ProgRatio,5,3.92,nan,4,Left,Left,6,0,2,0,nan,nan,0.18
9/7/2023 11:20:41,1.16.3,ProgRatio,5,3.91,nan,4,Left,Left,7,0,2,0,nan,nan,0.26
9/7/2023 11:20:42,1.16.3,ProgRatio,5,3.91,2,4,Pellet,Left,7,0,3,0,0.06,111,nan
9/7/2023 11:21:00,1.16.3,ProgRatio,5,3.91,nan,6,Left,Left,8,0,3,0,nan,nan,0.07
9/7/2023 11:21:01,1.16.3,ProgRatio,5,3.91,nan,6,Left,Left,9,0,3,0,nan,nan,0.15
9/7/2023 11:21:03,1.16.3,ProgRatio,5,3.91,nan,6,Left,Left,10,0,3,0,nan,nan,0.12
9/7/2023 11:21:05,1.16.3,ProgRatio,5,3.92,nan,6,Left,Left,11,0,3,0,nan,nan,0.28
9/7/2023 11:21:51,1.16.3,ProgRatio,5,3.92,nan,6,Left,Left,12,0,3,0,nan,nan,0.12
9/7/2023 11:21:53,1.16.3,ProgRatio,5,3.92,nan,6,Left,Left,13,0,3,0,nan,nan,0.19
9/7/2023 11:21:54,1.16.3,ProgRatio,5,3.92,1,6,Pellet,Left,13,0,4,0,0.25,72,nan
9/7/2023 11:22:08,1.16.3,ProgRatio,5,3.92,nan,9,Left,Left,14,0,4,0,nan,nan,0.12
9/7/2023 11:22:10,1.16.3,ProgRatio,5,3.92,nan,9,Left,Left,15,0,4,0,nan,nan,0.15
9/7/2023 11:23:09,1.16.3,ProgRatio,5,3.92,nan,9,Left,Left,16,0,4,0,nan,nan,0.20
9/7/2023 11:23:11,1.16.3,ProgRatio,5,3.92,nan,9,Left,Left,17,0,4,0,nan,nan,0.29
9/7/2023 11:23:12,1.16.3,ProgRatio,5,3.92,nan,9,Left,Left,18,0,4,0,nan,nan,0.11
9/7/2023 11:23:15,1.16.3,ProgRatio,5,3.92,nan,9,Left,Left,19,0,4,0,nan,nan,0.06
9/7/2023 11:23:18,1.16.3,ProgRatio,5,3.91,nan,9,Right,Left,19,1,4,0,nan,nan,0.08
9/7/2023 11:23:28,1.16.3,ProgRatio,5,3.92,nan,9,Left,Left,20,1,4,0,nan,nan,0.12
9/7/2023 11:25:02,1.16.3,ProgRatio,5,3.92,nan,9,Right,Left,20,2,4,0,nan,nan,0.21
9/7/2023 11:25:04,1.16.3,ProgRatio,5,3.91,nan,9,Left,Left,21,2,4,0,nan,nan,0.10
9/7/2023 11:25:07,1.16.3,ProgRatio,5,3.92,nan,9,Left,Left,22,2,4,0,nan,nan,0.22
9/7/2023 11:25:08,1.16.3,ProgRatio,5,3.93,1,9,Pellet,Left,22,2,5,0,0.06,194,nan
9/7/2023 11:25:26,1.16.3,ProgRatio,5,3.92,nan,12,Left,Left,23,2,5,0,nan,nan,0.09
9/7/2023 11:25:36,1.16.3,ProgRatio,5,3.92,nan,12,Right,Left,23,3,5,0,nan,nan,0.43
9/7/2023 11:25:38,1.16.3,ProgRatio,5,3.92,nan,12,Left,Left,24,3,5,0,nan,nan,0.17
9/7/2023 11:25:40,1.16.3,ProgRatio,5,3.92,nan,12,Right,Left,24,4,5,0,nan,nan,0.17
9/7/2023 11:25:42,1.16.3,ProgRatio,5,3.91,nan,12,Left,Left,25,4,5,0,nan,nan,0.16
9/7/2023 11:25:46,1.16.3,ProgRatio,5,3.92,nan,12,Left,Left,26,4,5,0,nan,nan,0.19
9/7/2023 11:25:51,1.16.3,ProgRatio,5,3.92,nan,12,Left,Left,27,4,5,0,nan,nan,0.23
9/7/2023 11:25:53,1.16.3,ProgRatio,5,3.91,nan,12,Left,Left,28,4,5,0,nan,nan,0.61
9/7/2023 11:26:30,1.16.3,ProgRatio,5,3.92,nan,12,Left,Left,29,4,5,0,nan,nan,0.00
9/7/2023 11:26:33,1.16.3,ProgRatio,5,3.92,nan,12,Right,Left,29,5,5,0,nan,nan,0.09
9/7/2023 11:26:35,1.16.3,ProgRatio,5,3.92,nan,12,Left,Left,30,5,5,0,nan,nan,0.16
9/7/2023 11:26:39,1.16.3,ProgRatio,5,3.91,nan,12,Left,Left,31,5,5,0,nan,nan,0.10
9/7/2023 11:26:45,1.16.3,ProgRatio,5,3.92,nan,12,Left,Left,32,5,5,0,nan,nan,0.00
9/7/2023 11:27:20,1.16.3,ProgRatio,5,3.91,nan,12,Left,Left,33,5,5,0,nan,nan,0.11
9/7/2023 11:27:21,1.16.3,ProgRatio,5,3.91,nan,12,Left,Left,34,5,5,0,nan,nan,0.04
9/7/2023 11:27:35,1.16.3,ProgRatio,5,3.91,2,12,Pellet,Left,34,5,6,0,11.55,147,nan
9/7/2023 11:28:00,1.16.3,ProgRatio,5,3.91,nan,15,Left,Left,35,5,6,0,nan,nan,0.29
9/7/2023 11:28:03,1.16.3,ProgRatio,5,3.92,nan,15,Left,Left,36,5,6,0,nan,nan,0.50
9/7/2023 11:28:06,1.16.3,ProgRatio,5,3.92,nan,15,Left,Left,37,5,6,0,nan,nan,0.32
9/7/2023 11:28:09,1.16.3,ProgRatio,5,3.92,nan,15,Left,Left,38,5,6,0,nan,nan,0.40
9/7/2023 11:28:19,1.16.3,ProgRatio,5,3.91,nan,15,Left,Left,39,5,6,0,nan,nan,0.32
9/7/2023 11:28:29,1.16.3,ProgRatio,5,3.92,nan,15,Left,Left,40,5,6,0,nan,nan,0.36
9/7/2023 11:28:33,1.16.3,ProgRatio,5,3.92,nan,15,Left,Left,41,5,6,0,nan,nan,0.17
9/7/2023 11:29:44,1.16.3,ProgRatio,5,3.91,nan,15,Left,Left,42,5,6,0,nan,nan,0.11
9/7/2023 11:29:47,1.16.3,ProgRatio,5,3.92,nan,15,Left,Left,43,5,6,0,nan,nan,0.39
9/7/2023 11:29:49,1.16.3,ProgRatio,5,3.92,nan,15,Left,Left,44,5,6,0,nan,nan,0.26
9/7/2023 11:29:51,1.16.3,ProgRatio,5,3.91,nan,15,Left,Left,45,5,6,0,nan,nan,0.17
9/7/2023 11:30:39,1.16.3,ProgRatio,5,3.92,nan,15,Left,Left,46,5,6,0,nan,nan,0.23
9/7/2023 11:30:41,1.16.3,ProgRatio,5,3.91,nan,15,Left,Left,47,5,6,0,nan,nan,0.34
9/7/2023 11:30:43,1.16.3,ProgRatio,5,3.91,nan,15,Left,Left,48,5,6,0,nan,nan,0.05
9/7/2023 11:30:49,1.16.3,ProgRatio,5,3.92,nan,15,Left,Left,49,5,6,0,nan,nan,0.11
9/7/2023 11:30:50,1.16.3,ProgRatio,5,3.91,1,15,Pellet,Left,49,5,7,0,0.25,195,nan
9/7/2023 11:31:11,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,50,5,7,0,nan,nan,0.12
9/7/2023 11:31:16,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,51,5,7,0,nan,nan,0.35
9/7/2023 11:31:19,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,52,5,7,0,nan,nan,0.19
9/7/2023 11:31:23,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,53,5,7,0,nan,nan,0.16
9/7/2023 11:31:25,1.16.3,ProgRatio,5,3.91,nan,20,Left,Left,54,5,7,0,nan,nan,0.30
9/7/2023 11:32:06,1.16.3,ProgRatio,5,3.91,nan,20,Right,Left,54,6,7,0,nan,nan,0.11
9/7/2023 11:32:09,1.16.3,ProgRatio,5,3.91,nan,20,Left,Left,55,6,7,0,nan,nan,0.13
9/7/2023 11:32:11,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,56,6,7,0,nan,nan,0.20
9/7/2023 11:32:14,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,57,6,7,0,nan,nan,0.23
9/7/2023 11:32:16,1.16.3,ProgRatio,5,3.91,nan,20,Right,Left,57,7,7,0,nan,nan,0.33
9/7/2023 11:32:18,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,58,7,7,0,nan,nan,0.10
9/7/2023 11:32:20,1.16.3,ProgRatio,5,3.92,nan,20,Right,Left,58,8,7,0,nan,nan,0.30
9/7/2023 11:33:09,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,59,8,7,0,nan,nan,0.00
9/7/2023 11:33:12,1.16.3,ProgRatio,5,3.91,nan,20,Left,Left,60,8,7,0,nan,nan,0.37
9/7/2023 11:33:14,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,61,8,7,0,nan,nan,0.43
9/7/2023 11:33:33,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,62,8,7,0,nan,nan,0.57
9/7/2023 11:33:38,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,63,8,7,0,nan,nan,0.18
9/7/2023 11:33:41,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,64,8,7,0,nan,nan,0.27
9/7/2023 11:34:53,1.16.3,ProgRatio,5,3.91,nan,20,Left,Left,65,8,7,0,nan,nan,0.07
9/7/2023 11:34:56,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,66,8,7,0,nan,nan,0.51
9/7/2023 11:34:58,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,67,8,7,0,nan,nan,0.19
9/7/2023 11:35:02,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,68,8,7,0,nan,nan,0.28
9/7/2023 11:35:09,1.16.3,ProgRatio,5,3.92,nan,20,Left,Left,69,8,7,0,nan,nan,0.09
9/7/2023 11:35:23,1.16.3,ProgRatio,5,3.91,2,20,Pellet,Left,69,8,8,0,11.05,273,nan
9/7/2023 11:35:43,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,70,8,8,0,nan,nan,0.14
9/7/2023 11:35:46,1.16.3,ProgRatio,5,3.91,nan,25,Left,Left,71,8,8,0,nan,nan,0.14
9/7/2023 11:35:50,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,72,8,8,0,nan,nan,0.08
9/7/2023 11:35:53,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,73,8,8,0,nan,nan,0.49
9/7/2023 11:35:55,1.16.3,ProgRatio,5,3.91,nan,25,Left,Left,74,8,8,0,nan,nan,0.13
9/7/2023 11:36:17,1.16.3,ProgRatio,5,3.92,nan,25,Right,Left,74,9,8,0,nan,nan,0.11
9/7/2023 11:36:19,1.16.3,ProgRatio,5,3.91,nan,25,Left,Left,75,9,8,0,nan,nan,0.11
9/7/2023 11:36:22,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,76,9,8,0,nan,nan,0.42
9/7/2023 11:36:24,1.16.3,ProgRatio,5,3.91,nan,25,Left,Left,77,9,8,0,nan,nan,0.16
9/7/2023 11:36:28,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,78,9,8,0,nan,nan,0.17
9/7/2023 11:36:31,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,79,9,8,0,nan,nan,0.36
9/7/2023 11:36:34,1.16.3,ProgRatio,5,3.91,nan,25,Right,Left,79,10,8,0,nan,nan,0.20
9/7/2023 11:36:38,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,80,10,8,0,nan,nan,0.17
9/7/2023 11:36:40,1.16.3,ProgRatio,5,3.92,nan,25,Right,Left,80,11,8,0,nan,nan,0.31
9/7/2023 11:36:42,1.16.3,ProgRatio,5,3.91,nan,25,Left,Left,81,11,8,0,nan,nan,0.18
9/7/2023 11:37:32,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,82,11,8,0,nan,nan,0.06
9/7/2023 11:37:35,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,83,11,8,0,nan,nan,0.14
9/7/2023 11:37:39,1.16.3,ProgRatio,5,3.91,nan,25,Left,Left,84,11,8,0,nan,nan,0.19
9/7/2023 11:37:41,1.16.3,ProgRatio,5,3.91,nan,25,Left,Left,85,11,8,0,nan,nan,0.26
9/7/2023 11:37:43,1.16.3,ProgRatio,5,3.92,nan,25,Right,Left,85,12,8,0,nan,nan,0.18
9/7/2023 11:37:45,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,86,12,8,0,nan,nan,0.17
9/7/2023 11:37:47,1.16.3,ProgRatio,5,3.91,nan,25,Left,Left,87,12,8,0,nan,nan,0.14
9/7/2023 11:37:50,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,88,12,8,0,nan,nan,0.06
9/7/2023 11:37:54,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,89,12,8,0,nan,nan,0.04
9/7/2023 11:37:56,1.16.3,ProgRatio,5,3.91,nan,25,Left,Left,90,12,8,0,nan,nan,0.21
9/7/2023 11:37:58,1.16.3,ProgRatio,5,3.91,nan,25,Right,Left,90,13,8,0,nan,nan,0.13
9/7/2023 11:37:59,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,91,13,8,0,nan,nan,0.21
9/7/2023 11:39:22,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,92,13,8,0,nan,nan,0.63
9/7/2023 11:39:25,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,93,13,8,0,nan,nan,0.02
9/7/2023 11:39:28,1.16.3,ProgRatio,5,3.92,nan,25,Left,Left,94,13,8,0,nan,nan,0.16
9/7/2023 11:39:29,1.16.3,ProgRatio,5,3.92,2,25,Pellet,Left,94,13,9,0,0.06,246,nan
9/7/2023 11:39:48,1.16.3,ProgRatio,5,3.91,nan,32,Left,Left,95,13,9,0,nan,nan,0.12
9/7/2023 11:39:51,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,96,13,9,0,nan,nan,0.12
9/7/2023 11:39:58,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,97,13,9,0,nan,nan,0.00
9/7/2023 11:40:00,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,98,13,9,0,nan,nan,0.20
9/7/2023 11:40:03,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,99,13,9,0,nan,nan,0.27
9/7/2023 11:40:04,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,100,13,9,0,nan,nan,0.41
9/7/2023 11:40:06,1.16.3,ProgRatio,5,3.91,nan,32,Right,Left,100,14,9,0,nan,nan,0.08
9/7/2023 11:40:08,1.16.3,ProgRatio,5,3.91,nan,32,Left,Left,101,14,9,0,nan,nan,0.12
9/7/2023 11:40:09,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,102,14,9,0,nan,nan,0.23
9/7/2023 11:40:56,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,103,14,9,0,nan,nan,0.23
9/7/2023 11:40:58,1.16.3,ProgRatio,5,3.91,nan,32,Left,Left,104,14,9,0,nan,nan,0.35
9/7/2023 11:41:01,1.16.3,ProgRatio,5,3.91,nan,32,Left,Left,105,14,9,0,nan,nan,0.13
9/7/2023 11:41:06,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,106,14,9,0,nan,nan,0.04
9/7/2023 11:41:12,1.16.3,ProgRatio,5,3.91,nan,32,Left,Left,107,14,9,0,nan,nan,0.64
9/7/2023 11:41:13,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,108,14,9,0,nan,nan,0.24
9/7/2023 11:42:01,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,109,14,9,0,nan,nan,0.40
9/7/2023 11:42:03,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,110,14,9,0,nan,nan,0.07
9/7/2023 11:42:06,1.16.3,ProgRatio,5,3.91,nan,32,Left,Left,111,14,9,0,nan,nan,0.27
9/7/2023 11:42:08,1.16.3,ProgRatio,5,3.91,nan,32,Left,Left,112,14,9,0,nan,nan,0.31
9/7/2023 11:42:12,1.16.3,ProgRatio,5,3.91,nan,32,Left,Left,113,14,9,0,nan,nan,0.10
9/7/2023 11:42:15,1.16.3,ProgRatio,5,3.91,nan,32,Left,Left,114,14,9,0,nan,nan,1.40
9/7/2023 11:42:18,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,115,14,9,0,nan,nan,0.10
9/7/2023 11:42:21,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,116,14,9,0,nan,nan,0.11
9/7/2023 11:42:58,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,117,14,9,0,nan,nan,0.01
9/7/2023 11:43:02,1.16.3,ProgRatio,5,3.91,nan,32,Left,Left,118,14,9,0,nan,nan,0.16
9/7/2023 11:43:05,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,119,14,9,0,nan,nan,0.19
9/7/2023 11:43:08,1.16.3,ProgRatio,5,3.92,nan,32,Right,Left,119,15,9,0,nan,nan,0.07
9/7/2023 11:44:00,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,120,15,9,0,nan,nan,0.22
9/7/2023 11:44:04,1.16.3,ProgRatio,5,3.92,nan,32,Left,Left,121,15,9,0,nan,nan,0.19
