MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/29/2023 11:10:13,1.16.3,ProgRatio,12,4.07,nan,1,Left,Left,1,0,0,0,nan,nan,0.28
8/29/2023 11:10:19,1.16.3,ProgRatio,12,4.07,3,1,Pellet,Left,1,0,1,0,2.78,nan,nan
8/29/2023 11:10:32,1.16.3,ProgRatio,12,4.07,nan,2,Left,Left,2,0,1,0,nan,nan,0.13
8/29/2023 11:15:31,1.16.3,ProgRatio,12,4.07,nan,2,Left,Left,3,0,1,0,nan,nan,0.05
8/29/2023 11:15:33,1.16.3,ProgRatio,12,4.06,1,2,Pellet,Left,3,0,2,0,0.88,315,nan
8/29/2023 11:15:41,1.16.3,ProgRatio,12,4.07,nan,4,Left,Left,4,0,2,0,nan,nan,0.08
8/29/2023 11:15:47,1.16.3,ProgRatio,12,4.07,nan,4,Left,Left,5,0,2,0,nan,nan,0.09
8/29/2023 11:15:52,1.16.3,ProgRatio,12,4.07,nan,4,Left,Left,6,0,2,0,nan,nan,0.10
8/29/2023 11:15:54,1.16.3,ProgRatio,12,4.07,nan,4,Left,Left,7,0,2,0,nan,nan,0.10
8/29/2023 11:15:56,1.16.3,ProgRatio,12,4.07,1,4,Pellet,Left,7,0,3,0,0.82,23,nan
8/29/2023 11:16:57,1.16.3,ProgRatio,12,4.07,nan,6,Right,Left,7,1,3,0,nan,nan,0.19
8/29/2023 11:16:58,1.16.3,ProgRatio,12,4.07,nan,6,Left,Left,8,1,3,0,nan,nan,0.10
8/29/2023 11:17:00,1.16.3,ProgRatio,12,4.07,nan,6,Left,Left,9,1,3,0,nan,nan,0.13
8/29/2023 11:17:04,1.16.3,ProgRatio,12,4.07,nan,6,Left,Left,10,1,3,0,nan,nan,0.16
8/29/2023 11:17:05,1.16.3,ProgRatio,12,4.06,nan,6,Left,Left,11,1,3,0,nan,nan,0.11
8/29/2023 11:17:06,1.16.3,ProgRatio,12,4.07,nan,6,Left,Left,12,1,3,0,nan,nan,0.19
8/29/2023 11:18:01,1.16.3,ProgRatio,12,4.07,nan,6,Left,Left,13,1,3,0,nan,nan,0.38
8/29/2023 11:18:02,1.16.3,ProgRatio,12,4.07,1,6,Pellet,Left,13,1,4,0,0.37,126,nan
8/29/2023 11:18:13,1.16.3,ProgRatio,12,4.07,nan,9,Left,Left,14,1,4,0,nan,nan,0.23
8/29/2023 11:18:14,1.16.3,ProgRatio,12,4.07,nan,9,Left,Left,15,1,4,0,nan,nan,0.36
8/29/2023 11:18:17,1.16.3,ProgRatio,12,4.07,nan,9,Left,Left,16,1,4,0,nan,nan,0.05
8/29/2023 11:18:28,1.16.3,ProgRatio,12,4.07,nan,9,Right,Left,16,2,4,0,nan,nan,0.33
8/29/2023 11:18:31,1.16.3,ProgRatio,12,4.06,nan,9,Left,Left,17,2,4,0,nan,nan,0.05
8/29/2023 11:18:32,1.16.3,ProgRatio,12,4.07,nan,9,Left,Left,18,2,4,0,nan,nan,0.04
8/29/2023 11:18:33,1.16.3,ProgRatio,12,4.07,nan,9,Left,Left,19,2,4,0,nan,nan,0.14
8/29/2023 11:18:35,1.16.3,ProgRatio,12,4.07,nan,9,Left,Left,20,2,4,0,nan,nan,0.15
8/29/2023 11:18:36,1.16.3,ProgRatio,12,4.06,nan,9,Left,Left,21,2,4,0,nan,nan,0.24
8/29/2023 11:19:11,1.16.3,ProgRatio,12,4.07,nan,9,Left,Left,22,2,4,0,nan,nan,0.29
8/29/2023 11:19:12,1.16.3,ProgRatio,12,4.07,1,9,Pellet,Left,22,2,5,0,0.31,70,nan
8/29/2023 11:19:30,1.16.3,ProgRatio,12,4.07,nan,12,Left,Left,23,2,5,0,nan,nan,0.03
8/29/2023 11:19:31,1.16.3,ProgRatio,12,4.07,nan,12,Left,Left,24,2,5,0,nan,nan,0.15
