MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/7/2023 11:20:59,1.16.3,ProgRatio,16,4.01,nan,1,Left,Left,1,0,0,0,nan,nan,0.04
9/7/2023 11:21:06,1.16.3,ProgRatio,16,4.01,4,1,Pellet,Left,1,0,1,0,1.32,nan,nan
9/7/2023 11:21:33,1.16.3,ProgRatio,16,4.01,nan,2,Left,Left,2,0,1,0,nan,nan,0.14
9/7/2023 11:22:17,1.16.3,ProgRatio,16,4.00,nan,2,Left,Left,3,0,1,0,nan,nan,0.09
9/7/2023 11:22:21,1.16.3,ProgRatio,16,4.01,3,2,Pellet,Left,3,0,2,0,0.37,75,nan
9/7/2023 11:22:44,1.16.3,ProgRatio,16,4.02,nan,4,Left,Left,4,0,2,0,nan,nan,0.06
9/7/2023 11:22:46,1.16.3,ProgRatio,16,4.00,nan,4,Left,Left,5,0,2,0,nan,nan,0.05
9/7/2023 11:22:49,1.16.3,ProgRatio,16,4.01,nan,4,Left,Left,6,0,2,0,nan,nan,0.11
9/7/2023 11:22:52,1.16.3,ProgRatio,16,4.01,nan,4,Left,Left,7,0,2,0,nan,nan,0.23
9/7/2023 11:22:53,1.16.3,ProgRatio,16,4.01,2,4,Pellet,Left,7,0,3,0,0.56,32,nan
9/7/2023 11:23:02,1.16.3,ProgRatio,16,4.00,nan,6,Left,Left,8,0,3,0,nan,nan,0.02
9/7/2023 11:23:25,1.16.3,ProgRatio,16,4.01,nan,6,Left,Left,9,0,3,0,nan,nan,0.03
9/7/2023 11:23:42,1.16.3,ProgRatio,16,4.01,nan,6,Left,Left,10,0,3,0,nan,nan,0.39
9/7/2023 11:23:44,1.16.3,ProgRatio,16,4.01,nan,6,Right,Left,10,1,3,0,nan,nan,0.04
9/7/2023 11:23:53,1.16.3,ProgRatio,16,4.01,nan,6,Right,Left,10,2,3,0,nan,nan,0.31
9/7/2023 11:24:03,1.16.3,ProgRatio,16,4.01,nan,6,Right,Left,10,3,3,0,nan,nan,0.25
9/7/2023 11:25:27,1.16.3,ProgRatio,16,4.01,nan,6,Left,Left,11,3,3,0,nan,nan,0.19
9/7/2023 11:25:29,1.16.3,ProgRatio,16,4.01,nan,6,Left,Left,12,3,3,0,nan,nan,0.05
9/7/2023 11:25:34,1.16.3,ProgRatio,16,4.01,nan,6,Left,Left,13,3,3,0,nan,nan,0.38
9/7/2023 11:25:35,1.16.3,ProgRatio,16,4.01,1,6,Pellet,Left,13,3,4,0,0.63,162,nan
9/7/2023 11:25:45,1.16.3,ProgRatio,16,4.00,nan,9,Left,Left,14,3,4,0,nan,nan,0.22
9/7/2023 11:25:47,1.16.3,ProgRatio,16,4.01,nan,9,Left,Left,15,3,4,0,nan,nan,0.25
9/7/2023 11:25:50,1.16.3,ProgRatio,16,4.00,nan,9,Left,Left,16,3,4,0,nan,nan,0.26
9/7/2023 11:25:54,1.16.3,ProgRatio,16,4.01,nan,9,Left,Left,17,3,4,0,nan,nan,0.27
9/7/2023 11:25:56,1.16.3,ProgRatio,16,4.01,nan,9,Left,Left,18,3,4,0,nan,nan,0.28
9/7/2023 11:25:59,1.16.3,ProgRatio,16,4.01,nan,9,Left,Left,19,3,4,0,nan,nan,0.33
9/7/2023 11:26:08,1.16.3,ProgRatio,16,4.01,nan,9,Left,Left,20,3,4,0,nan,nan,0.35
9/7/2023 11:26:12,1.16.3,ProgRatio,16,4.01,nan,9,Left,Left,21,3,4,0,nan,nan,0.19
9/7/2023 11:26:15,1.16.3,ProgRatio,16,4.01,nan,9,Left,Left,22,3,4,0,nan,nan,0.34
9/7/2023 11:26:17,1.16.3,ProgRatio,16,4.00,1,9,Pellet,Left,22,3,5,0,0.88,42,nan
9/7/2023 11:26:24,1.16.3,ProgRatio,16,4.01,nan,12,Left,Left,23,3,5,0,nan,nan,0.15
9/7/2023 11:26:29,1.16.3,ProgRatio,16,4.01,nan,12,Left,Left,24,3,5,0,nan,nan,0.22
9/7/2023 11:26:32,1.16.3,ProgRatio,16,4.01,nan,12,Left,Left,25,3,5,0,nan,nan,0.03
9/7/2023 11:26:57,1.16.3,ProgRatio,16,4.01,nan,12,Left,Left,26,3,5,0,nan,nan,0.02
9/7/2023 11:27:06,1.16.3,ProgRatio,16,4.01,nan,12,Left,Left,27,3,5,0,nan,nan,0.04
9/7/2023 11:27:12,1.16.3,ProgRatio,16,4.00,nan,12,Left,Left,28,3,5,0,nan,nan,0.17
9/7/2023 11:27:21,1.16.3,ProgRatio,16,4.01,nan,12,Left,Left,29,3,5,0,nan,nan,0.21
9/7/2023 11:27:25,1.16.3,ProgRatio,16,4.02,nan,12,Left,Left,30,3,5,0,nan,nan,0.24
9/7/2023 11:27:28,1.16.3,ProgRatio,16,4.01,nan,12,Left,Left,31,3,5,0,nan,nan,0.18
9/7/2023 11:27:32,1.16.3,ProgRatio,16,4.00,nan,12,Left,Left,32,3,5,0,nan,nan,0.16
9/7/2023 11:27:34,1.16.3,ProgRatio,16,4.01,nan,12,Left,Left,33,3,5,0,nan,nan,0.25
9/7/2023 11:27:37,1.16.3,ProgRatio,16,4.02,nan,12,Left,Left,34,3,5,0,nan,nan,0.32
9/7/2023 11:27:38,1.16.3,ProgRatio,16,4.01,1,12,Pellet,Left,34,3,6,0,0.37,81,nan
9/7/2023 11:27:48,1.16.3,ProgRatio,16,4.01,nan,15,Left,Left,35,3,6,0,nan,nan,0.11
9/7/2023 11:27:51,1.16.3,ProgRatio,16,4.00,nan,15,Right,Left,35,4,6,0,nan,nan,0.07
9/7/2023 11:27:54,1.16.3,ProgRatio,16,4.00,nan,15,Left,Left,36,4,6,0,nan,nan,0.03
9/7/2023 11:27:56,1.16.3,ProgRatio,16,4.00,nan,15,Left,Left,37,4,6,0,nan,nan,0.08
9/7/2023 11:27:58,1.16.3,ProgRatio,16,4.01,nan,15,Left,Left,38,4,6,0,nan,nan,0.07
9/7/2023 11:28:02,1.16.3,ProgRatio,16,4.01,nan,15,Left,Left,39,4,6,0,nan,nan,0.27
9/7/2023 11:28:04,1.16.3,ProgRatio,16,4.01,nan,15,Left,Left,40,4,6,0,nan,nan,0.24
9/7/2023 11:28:06,1.16.3,ProgRatio,16,4.02,nan,15,Left,Left,41,4,6,0,nan,nan,0.25
9/7/2023 11:28:07,1.16.3,ProgRatio,16,4.01,nan,15,Left,Left,42,4,6,0,nan,nan,0.16
9/7/2023 11:28:27,1.16.3,ProgRatio,16,4.00,nan,15,Left,Left,43,4,6,0,nan,nan,0.36
9/7/2023 11:28:28,1.16.3,ProgRatio,16,4.01,nan,15,Left,Left,44,4,6,0,nan,nan,0.14
9/7/2023 11:28:30,1.16.3,ProgRatio,16,4.01,nan,15,Left,Left,45,4,6,0,nan,nan,0.14
9/7/2023 11:28:32,1.16.3,ProgRatio,16,4.01,nan,15,Left,Left,46,4,6,0,nan,nan,0.30
9/7/2023 11:28:38,1.16.3,ProgRatio,16,4.00,nan,15,Left,Left,47,4,6,0,nan,nan,0.07
9/7/2023 11:28:39,1.16.3,ProgRatio,16,4.02,nan,15,Left,Left,48,4,6,0,nan,nan,0.20
9/7/2023 11:28:51,1.16.3,ProgRatio,16,4.00,nan,15,Left,Left,49,4,6,0,nan,nan,0.10
9/7/2023 11:28:52,1.16.3,ProgRatio,16,4.01,1,15,Pellet,Left,49,4,7,0,0.31,74,nan
9/7/2023 11:29:15,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,50,4,7,0,nan,nan,0.05
9/7/2023 11:29:20,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,51,4,7,0,nan,nan,0.17
9/7/2023 11:29:23,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,52,4,7,0,nan,nan,0.25
9/7/2023 11:29:29,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,53,4,7,0,nan,nan,0.21
9/7/2023 11:29:33,1.16.3,ProgRatio,16,4.00,nan,20,Left,Left,54,4,7,0,nan,nan,0.21
9/7/2023 11:29:38,1.16.3,ProgRatio,16,4.00,nan,20,Left,Left,55,4,7,0,nan,nan,0.08
9/7/2023 11:29:40,1.16.3,ProgRatio,16,4.00,nan,20,Left,Left,56,4,7,0,nan,nan,0.24
9/7/2023 11:29:43,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,57,4,7,0,nan,nan,0.15
9/7/2023 11:29:45,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,58,4,7,0,nan,nan,0.26
9/7/2023 11:29:46,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,59,4,7,0,nan,nan,0.22
9/7/2023 11:29:49,1.16.3,ProgRatio,16,4.02,nan,20,Left,Left,60,4,7,0,nan,nan,0.23
9/7/2023 11:29:52,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,61,4,7,0,nan,nan,0.24
9/7/2023 11:29:54,1.16.3,ProgRatio,16,4.02,nan,20,Left,Left,62,4,7,0,nan,nan,0.50
9/7/2023 11:29:57,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,63,4,7,0,nan,nan,0.07
9/7/2023 11:29:58,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,64,4,7,0,nan,nan,0.31
9/7/2023 11:30:01,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,65,4,7,0,nan,nan,0.52
9/7/2023 11:30:04,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,66,4,7,0,nan,nan,0.16
9/7/2023 11:30:06,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,67,4,7,0,nan,nan,0.26
9/7/2023 11:30:10,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,68,4,7,0,nan,nan,1.15
9/7/2023 11:30:12,1.16.3,ProgRatio,16,4.01,nan,20,Left,Left,69,4,7,0,nan,nan,0.31
9/7/2023 11:30:14,1.16.3,ProgRatio,16,4.01,1,20,Pellet,Left,69,4,8,0,0.82,81,nan
9/7/2023 11:30:31,1.16.3,ProgRatio,16,4.01,nan,25,Left,Left,70,4,8,0,nan,nan,0.09
9/7/2023 11:30:34,1.16.3,ProgRatio,16,4.01,nan,25,Left,Left,71,4,8,0,nan,nan,0.15
