MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/7/2023 11:22:47,1.16.3,ProgRatio,19,4.11,nan,1,Left,Left,1,0,0,0,nan,nan,0.26
9/7/2023 11:23:05,1.16.3,ProgRatio,19,4.11,4,1,Pellet,Left,1,0,1,0,12.94,nan,nan
9/7/2023 11:24:46,1.16.3,ProgRatio,19,4.10,nan,2,Left,Left,2,0,1,0,nan,nan,0.24
9/7/2023 11:25:57,1.16.3,ProgRatio,19,4.11,nan,2,Left,Left,3,0,1,0,nan,nan,0.19
9/7/2023 11:25:58,1.16.3,ProgRatio,19,4.10,2,2,Pellet,Left,3,0,2,0,0.06,173,nan
9/7/2023 11:26:09,1.16.3,ProgRatio,19,4.10,nan,4,Left,Left,4,0,2,0,nan,nan,0.13
9/7/2023 11:26:13,1.16.3,ProgRatio,19,4.09,nan,4,Left,Left,5,0,2,0,nan,nan,0.20
9/7/2023 11:27:43,1.16.3,ProgRatio,19,4.10,nan,4,Left,Left,6,0,2,0,nan,nan,0.02
9/7/2023 11:27:45,1.16.3,ProgRatio,19,4.11,nan,4,Left,Left,7,0,2,0,nan,nan,0.37
9/7/2023 11:27:47,1.16.3,ProgRatio,19,4.10,2,4,Pellet,Left,7,0,3,0,0.31,109,nan
9/7/2023 11:27:58,1.16.3,ProgRatio,19,4.10,nan,6,Left,Left,8,0,3,0,nan,nan,0.12
9/7/2023 11:28:01,1.16.3,ProgRatio,19,4.11,nan,6,Left,Left,9,0,3,0,nan,nan,0.15
9/7/2023 11:28:03,1.16.3,ProgRatio,19,4.10,nan,6,Left,Left,10,0,3,0,nan,nan,0.21
9/7/2023 11:28:05,1.16.3,ProgRatio,19,4.11,nan,6,Left,Left,11,0,3,0,nan,nan,0.17
9/7/2023 11:28:08,1.16.3,ProgRatio,19,4.10,nan,6,Left,Left,12,0,3,0,nan,nan,0.09
9/7/2023 11:28:10,1.16.3,ProgRatio,19,4.10,nan,6,Left,Left,13,0,3,0,nan,nan,0.38
9/7/2023 11:28:11,1.16.3,ProgRatio,19,4.10,nan,6,LeftDuringDispense,Left,14,0,3,0,nan,nan,0.05
9/7/2023 11:28:11,1.16.3,ProgRatio,19,4.10,1,6,Pellet,Left,14,0,4,0,0.18,24,nan
9/7/2023 11:28:29,1.16.3,ProgRatio,19,4.11,nan,9,Left,Left,15,0,4,0,nan,nan,0.12
9/7/2023 11:28:31,1.16.3,ProgRatio,19,4.10,nan,9,Left,Left,16,0,4,0,nan,nan,0.09
9/7/2023 11:28:33,1.16.3,ProgRatio,19,4.10,nan,9,Left,Left,17,0,4,0,nan,nan,0.35
9/7/2023 11:28:35,1.16.3,ProgRatio,19,4.11,nan,9,Left,Left,18,0,4,0,nan,nan,0.25
9/7/2023 11:28:36,1.16.3,ProgRatio,19,4.10,nan,9,Left,Left,19,0,4,0,nan,nan,0.00
9/7/2023 11:28:39,1.16.3,ProgRatio,19,4.10,nan,9,Left,Left,20,0,4,0,nan,nan,0.09
9/7/2023 11:28:42,1.16.3,ProgRatio,19,4.11,nan,9,Left,Left,21,0,4,0,nan,nan,0.20
9/7/2023 11:29:05,1.16.3,ProgRatio,19,4.11,nan,9,Left,Left,22,0,4,0,nan,nan,0.22
9/7/2023 11:29:08,1.16.3,ProgRatio,19,4.11,nan,9,Left,Left,23,0,4,0,nan,nan,0.15
9/7/2023 11:29:08,1.16.3,ProgRatio,19,4.10,nan,9,LeftDuringDispense,Left,24,0,4,0,nan,nan,0.11
9/7/2023 11:29:11,1.16.3,ProgRatio,19,4.09,3,9,Pellet,Left,24,0,5,0,0.19,60,nan
9/7/2023 11:29:22,1.16.3,ProgRatio,19,4.11,nan,12,Left,Left,25,0,5,0,nan,nan,0.09
9/7/2023 11:29:24,1.16.3,ProgRatio,19,4.10,nan,12,Left,Left,26,0,5,0,nan,nan,0.41
9/7/2023 11:29:25,1.16.3,ProgRatio,19,4.10,nan,12,Left,Left,27,0,5,0,nan,nan,0.38
9/7/2023 11:29:28,1.16.3,ProgRatio,19,4.10,nan,12,Left,Left,28,0,5,0,nan,nan,0.23
9/7/2023 11:29:31,1.16.3,ProgRatio,19,4.10,nan,12,Left,Left,29,0,5,0,nan,nan,0.62
9/7/2023 11:30:27,1.16.3,ProgRatio,19,4.11,nan,12,Right,Left,29,1,5,0,nan,nan,0.06
9/7/2023 11:31:42,1.16.3,ProgRatio,19,4.11,nan,12,Left,Left,30,1,5,0,nan,nan,0.09
9/7/2023 11:32:37,1.16.3,ProgRatio,19,4.11,nan,12,Left,Left,31,1,5,0,nan,nan,0.22
9/7/2023 11:32:39,1.16.3,ProgRatio,19,4.11,nan,12,Left,Left,32,1,5,0,nan,nan,0.21
9/7/2023 11:32:42,1.16.3,ProgRatio,19,4.10,nan,12,Left,Left,33,1,5,0,nan,nan,0.11
9/7/2023 11:32:44,1.16.3,ProgRatio,19,4.10,nan,12,Left,Left,34,1,5,0,nan,nan,0.14
9/7/2023 11:32:52,1.16.3,ProgRatio,19,4.11,nan,12,Left,Left,35,1,5,0,nan,nan,0.03
9/7/2023 11:32:54,1.16.3,ProgRatio,19,4.11,nan,12,Left,Left,36,1,5,0,nan,nan,0.25
9/7/2023 11:32:55,1.16.3,ProgRatio,19,4.10,2,12,Pellet,Left,36,1,6,0,0.06,224,nan
9/7/2023 11:33:07,1.16.3,ProgRatio,19,4.10,nan,15,Left,Left,37,1,6,0,nan,nan,0.14
9/7/2023 11:33:09,1.16.3,ProgRatio,19,4.11,nan,15,Left,Left,38,1,6,0,nan,nan,0.21
9/7/2023 11:33:12,1.16.3,ProgRatio,19,4.10,nan,15,Left,Left,39,1,6,0,nan,nan,0.39
9/7/2023 11:33:14,1.16.3,ProgRatio,19,4.11,nan,15,Left,Left,40,1,6,0,nan,nan,0.17
9/7/2023 11:33:16,1.16.3,ProgRatio,19,4.10,nan,15,Left,Left,41,1,6,0,nan,nan,0.09
9/7/2023 11:33:25,1.16.3,ProgRatio,19,4.10,nan,15,Left,Left,42,1,6,0,nan,nan,0.65
9/7/2023 11:33:27,1.16.3,ProgRatio,19,4.11,nan,15,Left,Left,43,1,6,0,nan,nan,0.22
9/7/2023 11:33:28,1.16.3,ProgRatio,19,4.11,nan,15,Left,Left,44,1,6,0,nan,nan,0.39
9/7/2023 11:33:31,1.16.3,ProgRatio,19,4.11,nan,15,Left,Left,45,1,6,0,nan,nan,0.19
9/7/2023 11:33:32,1.16.3,ProgRatio,19,4.11,nan,15,Left,Left,46,1,6,0,nan,nan,0.21
9/7/2023 11:33:52,1.16.3,ProgRatio,19,4.10,nan,15,Left,Left,47,1,6,0,nan,nan,0.08
9/7/2023 11:33:56,1.16.3,ProgRatio,19,4.10,nan,15,Left,Left,48,1,6,0,nan,nan,0.14
9/7/2023 11:33:58,1.16.3,ProgRatio,19,4.11,nan,15,Left,Left,49,1,6,0,nan,nan,0.21
9/7/2023 11:34:40,1.16.3,ProgRatio,19,4.10,nan,15,Left,Left,50,1,6,0,nan,nan,0.10
9/7/2023 11:34:43,1.16.3,ProgRatio,19,4.10,nan,15,Left,Left,51,1,6,0,nan,nan,0.10
9/7/2023 11:34:43,1.16.3,ProgRatio,19,4.10,nan,15,LeftDuringDispense,Left,52,1,6,0,nan,nan,0.05
9/7/2023 11:34:46,1.16.3,ProgRatio,19,4.09,2,15,Pellet,Left,52,1,7,0,0.31,111,nan
9/7/2023 11:35:05,1.16.3,ProgRatio,19,4.10,nan,20,Left,Left,53,1,7,0,nan,nan,0.36
9/7/2023 11:35:06,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,54,1,7,0,nan,nan,0.20
9/7/2023 11:35:07,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,55,1,7,0,nan,nan,0.16
9/7/2023 11:35:10,1.16.3,ProgRatio,19,4.10,nan,20,Left,Left,56,1,7,0,nan,nan,0.29
9/7/2023 11:35:12,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,57,1,7,0,nan,nan,0.11
9/7/2023 11:35:14,1.16.3,ProgRatio,19,4.10,nan,20,Left,Left,58,1,7,0,nan,nan,0.26
9/7/2023 11:35:16,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,59,1,7,0,nan,nan,0.27
9/7/2023 11:35:19,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,60,1,7,0,nan,nan,0.16
9/7/2023 11:35:22,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,61,1,7,0,nan,nan,0.17
9/7/2023 11:35:43,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,62,1,7,0,nan,nan,0.06
9/7/2023 11:35:45,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,63,1,7,0,nan,nan,0.07
9/7/2023 11:35:47,1.16.3,ProgRatio,19,4.10,nan,20,Left,Left,64,1,7,0,nan,nan,0.14
9/7/2023 11:35:48,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,65,1,7,0,nan,nan,0.22
9/7/2023 11:35:51,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,66,1,7,0,nan,nan,0.21
9/7/2023 11:35:52,1.16.3,ProgRatio,19,4.10,nan,20,Left,Left,67,1,7,0,nan,nan,0.23
9/7/2023 11:35:59,1.16.3,ProgRatio,19,4.10,nan,20,Left,Left,68,1,7,0,nan,nan,0.19
9/7/2023 11:36:02,1.16.3,ProgRatio,19,4.10,nan,20,Left,Left,69,1,7,0,nan,nan,0.23
9/7/2023 11:36:03,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,70,1,7,0,nan,nan,0.18
9/7/2023 11:36:08,1.16.3,ProgRatio,19,4.11,nan,20,Right,Left,70,2,7,0,nan,nan,0.38
9/7/2023 11:37:59,1.16.3,ProgRatio,19,4.10,nan,20,Left,Left,71,2,7,0,nan,nan,0.12
9/7/2023 11:38:13,1.16.3,ProgRatio,19,4.11,nan,20,Left,Left,72,2,7,0,nan,nan,0.06
9/7/2023 11:38:14,1.16.3,ProgRatio,19,4.11,1,20,Pellet,Left,72,2,8,0,0.06,208,nan
9/7/2023 11:38:37,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,73,2,8,0,nan,nan,0.11
9/7/2023 11:38:38,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,74,2,8,0,nan,nan,0.28
9/7/2023 11:38:40,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,75,2,8,0,nan,nan,0.19
9/7/2023 11:38:42,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,76,2,8,0,nan,nan,0.20
9/7/2023 11:38:48,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,77,2,8,0,nan,nan,0.32
9/7/2023 11:38:50,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,78,2,8,0,nan,nan,0.23
9/7/2023 11:38:53,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,79,2,8,0,nan,nan,0.49
9/7/2023 11:38:59,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,80,2,8,0,nan,nan,0.16
9/7/2023 11:39:02,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,81,2,8,0,nan,nan,0.16
9/7/2023 11:39:04,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,82,2,8,0,nan,nan,0.20
9/7/2023 11:39:05,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,83,2,8,0,nan,nan,0.20
9/7/2023 11:39:07,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,84,2,8,0,nan,nan,0.32
9/7/2023 11:39:09,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,85,2,8,0,nan,nan,0.44
9/7/2023 11:39:13,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,86,2,8,0,nan,nan,0.10
9/7/2023 11:39:15,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,87,2,8,0,nan,nan,0.49
9/7/2023 11:39:16,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,88,2,8,0,nan,nan,0.27
9/7/2023 11:39:17,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,89,2,8,0,nan,nan,0.18
9/7/2023 11:39:19,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,90,2,8,0,nan,nan,0.36
9/7/2023 11:39:22,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,91,2,8,0,nan,nan,0.21
9/7/2023 11:39:24,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,92,2,8,0,nan,nan,0.11
9/7/2023 11:39:28,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,93,2,8,0,nan,nan,0.18
9/7/2023 11:39:33,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,94,2,8,0,nan,nan,0.13
9/7/2023 11:39:38,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,95,2,8,0,nan,nan,0.04
9/7/2023 11:39:40,1.16.3,ProgRatio,19,4.11,nan,25,Left,Left,96,2,8,0,nan,nan,0.16
9/7/2023 11:39:41,1.16.3,ProgRatio,19,4.10,nan,25,Left,Left,97,2,8,0,nan,nan,0.43
9/7/2023 11:39:42,1.16.3,ProgRatio,19,4.11,1,25,Pellet,Left,97,2,9,0,0.25,88,nan
9/7/2023 11:40:19,1.16.3,ProgRatio,19,4.11,nan,32,Left,Left,98,2,9,0,nan,nan,0.19
9/7/2023 11:40:22,1.16.3,ProgRatio,19,4.10,nan,32,Left,Left,99,2,9,0,nan,nan,0.47
9/7/2023 11:40:26,1.16.3,ProgRatio,19,4.11,nan,32,Left,Left,100,2,9,0,nan,nan,0.42
9/7/2023 11:40:29,1.16.3,ProgRatio,19,4.11,nan,32,Left,Left,101,2,9,0,nan,nan,0.35
9/7/2023 11:40:43,1.16.3,ProgRatio,19,4.11,nan,32,Left,Left,102,2,9,0,nan,nan,0.19
9/7/2023 11:40:48,1.16.3,ProgRatio,19,4.11,nan,32,Left,Left,103,2,9,0,nan,nan,0.48
9/7/2023 11:40:51,1.16.3,ProgRatio,19,4.11,nan,32,Left,Left,104,2,9,0,nan,nan,0.50
9/7/2023 11:40:53,1.16.3,ProgRatio,19,4.09,nan,32,Left,Left,105,2,9,0,nan,nan,0.50
9/7/2023 11:40:57,1.16.3,ProgRatio,19,4.11,nan,32,Left,Left,106,2,9,0,nan,nan,0.37
9/7/2023 11:40:59,1.16.3,ProgRatio,19,4.10,nan,32,Left,Left,107,2,9,0,nan,nan,0.19
9/7/2023 11:41:01,1.16.3,ProgRatio,19,4.10,nan,32,Left,Left,108,2,9,0,nan,nan,0.52
