MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/17/2023 10:33:59,1.16.3,ProgRatio,17,4.05,nan,1,Left,Left,1,0,0,0,nan,nan,0.05
8/17/2023 10:34:00,1.16.3,ProgRatio,17,4.05,nan,1,LeftDuringDispense,Left,2,0,0,0,nan,nan,0.49
8/17/2023 10:34:25,1.16.3,ProgRatio,17,4.05,4,1,Pellet,Left,2,0,1,0,19.05,nan,nan
8/17/2023 10:34:56,1.16.3,ProgRatio,17,4.05,nan,2,Left,Left,3,0,1,0,nan,nan,0.04
8/17/2023 10:34:58,1.16.3,ProgRatio,17,4.05,nan,2,Left,Left,4,0,1,0,nan,nan,0.13
8/17/2023 10:35:00,1.16.3,ProgRatio,17,4.05,2,2,Pellet,Left,4,0,2,0,0.19,35,nan
8/17/2023 10:36:19,1.16.3,ProgRatio,17,4.05,nan,4,Left,Left,5,0,2,0,nan,nan,0.07
8/17/2023 10:36:21,1.16.3,ProgRatio,17,4.05,nan,4,Left,Left,6,0,2,0,nan,nan,0.06
8/17/2023 10:36:24,1.16.3,ProgRatio,17,4.05,nan,4,Left,Left,7,0,2,0,nan,nan,0.18
8/17/2023 10:36:26,1.16.3,ProgRatio,17,4.05,nan,4,Left,Left,8,0,2,0,nan,nan,0.18
8/17/2023 10:36:27,1.16.3,ProgRatio,17,4.05,2,4,Pellet,Left,8,0,3,0,0.06,88,nan
8/17/2023 10:37:07,1.16.3,ProgRatio,17,4.05,nan,6,Left,Left,9,0,3,0,nan,nan,0.33
8/17/2023 10:37:08,1.16.3,ProgRatio,17,4.05,nan,6,Left,Left,10,0,3,0,nan,nan,0.11
8/17/2023 10:37:09,1.16.3,ProgRatio,17,4.05,nan,6,Left,Left,11,0,3,0,nan,nan,0.04
8/17/2023 10:37:11,1.16.3,ProgRatio,17,4.05,nan,6,Left,Left,12,0,3,0,nan,nan,0.30
8/17/2023 10:37:13,1.16.3,ProgRatio,17,4.05,nan,6,Left,Left,13,0,3,0,nan,nan,0.30
8/17/2023 10:37:14,1.16.3,ProgRatio,17,4.05,nan,6,Left,Left,14,0,3,0,nan,nan,0.35
8/17/2023 10:37:22,1.16.3,ProgRatio,17,4.05,3,6,Pellet,Left,14,0,4,0,4.37,55,nan
8/17/2023 10:38:48,1.16.3,ProgRatio,17,4.05,nan,9,Left,Left,15,0,4,0,nan,nan,0.26
8/17/2023 10:38:50,1.16.3,ProgRatio,17,4.05,nan,9,Left,Left,16,0,4,0,nan,nan,0.08
8/17/2023 10:38:51,1.16.3,ProgRatio,17,4.05,nan,9,Left,Left,17,0,4,0,nan,nan,0.11
8/17/2023 10:38:53,1.16.3,ProgRatio,17,4.05,nan,9,Left,Left,18,0,4,0,nan,nan,0.10
8/17/2023 10:38:54,1.16.3,ProgRatio,17,4.05,nan,9,Left,Left,19,0,4,0,nan,nan,0.07
8/17/2023 10:38:56,1.16.3,ProgRatio,17,4.05,nan,9,Left,Left,20,0,4,0,nan,nan,0.37
8/17/2023 10:38:58,1.16.3,ProgRatio,17,4.05,nan,9,Left,Left,21,0,4,0,nan,nan,0.12
8/17/2023 10:39:00,1.16.3,ProgRatio,17,4.05,nan,9,Left,Left,22,0,4,0,nan,nan,0.50
