MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/6/2023 11:25:09,1.16.3,ProgRatio,21,4.01,nan,1,Left,Left,1,0,0,0,nan,nan,0.06
9/6/2023 11:25:16,1.16.3,ProgRatio,21,4.00,4,1,Pellet,Left,1,0,1,0,1.51,nan,nan
9/6/2023 11:25:17,1.16.3,ProgRatio,21,4.01,nan,2,Left,Left,2,0,1,0,nan,nan,0.00
9/6/2023 11:25:25,1.16.3,ProgRatio,21,4.00,nan,2,Left,Left,3,0,1,0,nan,nan,0.07
9/6/2023 11:26:14,1.16.3,ProgRatio,21,4.01,2,2,Pellet,Left,3,0,2,0,47.47,58,nan
9/6/2023 11:27:23,1.16.3,ProgRatio,21,4.01,nan,4,Right,Left,3,1,2,0,nan,nan,0.12
9/6/2023 11:27:26,1.16.3,ProgRatio,21,4.00,nan,4,Left,Left,4,1,2,0,nan,nan,0.11
9/6/2023 11:27:28,1.16.3,ProgRatio,21,4.00,nan,4,Left,Left,5,1,2,0,nan,nan,0.15
9/6/2023 11:27:29,1.16.3,ProgRatio,21,4.00,nan,4,Left,Left,6,1,2,0,nan,nan,0.13
9/6/2023 11:27:31,1.16.3,ProgRatio,21,4.00,nan,4,Left,Left,7,1,2,0,nan,nan,0.17
9/6/2023 11:27:32,1.16.3,ProgRatio,21,4.00,2,4,Pellet,Left,7,1,3,0,0.44,78,nan
9/6/2023 11:28:21,1.16.3,ProgRatio,21,4.00,nan,6,Left,Left,8,1,3,0,nan,nan,0.05
9/6/2023 11:28:23,1.16.3,ProgRatio,21,4.00,nan,6,Left,Left,9,1,3,0,nan,nan,0.10
9/6/2023 11:28:24,1.16.3,ProgRatio,21,4.00,nan,6,Left,Left,10,1,3,0,nan,nan,0.00
9/6/2023 11:28:25,1.16.3,ProgRatio,21,4.01,nan,6,Left,Left,11,1,3,0,nan,nan,0.14
9/6/2023 11:28:27,1.16.3,ProgRatio,21,4.00,nan,6,Left,Left,12,1,3,0,nan,nan,0.52
9/6/2023 11:29:16,1.16.3,ProgRatio,21,4.00,nan,6,Left,Left,13,1,3,0,nan,nan,0.14
9/6/2023 11:29:17,1.16.3,ProgRatio,21,4.00,1,6,Pellet,Left,13,1,4,0,0.31,105,nan
9/6/2023 11:29:34,1.16.3,ProgRatio,21,4.00,nan,9,Left,Left,14,1,4,0,nan,nan,0.11
9/6/2023 11:29:35,1.16.3,ProgRatio,21,4.00,nan,9,Left,Left,15,1,4,0,nan,nan,0.27
9/6/2023 11:29:37,1.16.3,ProgRatio,21,4.00,nan,9,Left,Left,16,1,4,0,nan,nan,0.14
9/6/2023 11:29:39,1.16.3,ProgRatio,21,4.00,nan,9,Left,Left,17,1,4,0,nan,nan,0.12
9/6/2023 11:29:40,1.16.3,ProgRatio,21,4.00,nan,9,Left,Left,18,1,4,0,nan,nan,0.29
9/6/2023 11:29:42,1.16.3,ProgRatio,21,4.01,nan,9,Left,Left,19,1,4,0,nan,nan,0.11
9/6/2023 11:29:43,1.16.3,ProgRatio,21,4.00,nan,9,Left,Left,20,1,4,0,nan,nan,0.12
