MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/17/2023 10:39:05,1.16.3,ProgRatio,11,4.09,nan,1,Left,Left,1,0,0,0,nan,nan,0.04
8/17/2023 10:39:20,1.16.3,ProgRatio,11,4.09,6,1,Pellet,Left,1,0,1,0,5.13,nan,nan
8/17/2023 10:40:04,1.16.3,ProgRatio,11,4.09,nan,2,Left,Left,2,0,1,0,nan,nan,0.09
8/17/2023 10:40:07,1.16.3,ProgRatio,11,4.09,nan,2,Left,Left,3,0,1,0,nan,nan,0.05
8/17/2023 10:40:09,1.16.3,ProgRatio,11,4.09,nan,2,LeftDuringDispense,Left,4,0,1,0,nan,nan,1.11
8/17/2023 10:40:09,1.16.3,ProgRatio,11,4.09,nan,2,LeftDuringDispense,Left,5,0,1,0,nan,nan,0.01
8/17/2023 10:40:10,1.16.3,ProgRatio,11,4.09,nan,2,LeftDuringDispense,Left,6,0,1,0,nan,nan,0.52
8/17/2023 10:40:13,1.16.3,ProgRatio,11,4.09,nan,2,LeftDuringDispense,Left,7,0,1,0,nan,nan,0.06
8/17/2023 10:40:13,1.16.3,ProgRatio,11,4.09,nan,2,LeftDuringDispense,Left,8,0,1,0,nan,nan,0.03
8/17/2023 10:40:16,1.16.3,ProgRatio,11,4.09,nan,2,LeftDuringDispense,Left,9,0,1,0,nan,nan,0.11
8/17/2023 10:40:17,1.16.3,ProgRatio,11,4.09,nan,2,LeftDuringDispense,Left,10,0,1,0,nan,nan,0.33
8/17/2023 10:40:20,1.16.3,ProgRatio,11,4.09,nan,2,LeftDuringDispense,Left,11,0,1,0,nan,nan,0.17
8/17/2023 10:40:45,1.16.3,ProgRatio,11,4.09,6,2,Pellet,Left,11,0,2,0,22.60,85,nan
8/17/2023 10:41:27,1.16.3,ProgRatio,11,4.09,nan,4,Left,Left,12,0,2,0,nan,nan,0.13
8/17/2023 10:41:29,1.16.3,ProgRatio,11,4.09,nan,4,Left,Left,13,0,2,0,nan,nan,0.12
8/17/2023 10:41:30,1.16.3,ProgRatio,11,4.09,nan,4,Left,Left,14,0,2,0,nan,nan,0.13
