MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/17/2023 10:15:04,1.16.3,ProgRatio,16,4.07,nan,1,Left,Left,1,0,0,0,nan,nan,0.19
8/17/2023 10:15:10,1.16.3,ProgRatio,16,4.07,4,1,Pellet,Left,1,0,1,0,0.18,nan,nan
8/17/2023 10:15:27,1.16.3,ProgRatio,16,4.07,nan,2,Left,Left,2,0,1,0,nan,nan,0.12
8/17/2023 10:15:30,1.16.3,ProgRatio,16,4.07,nan,2,Left,Left,3,0,1,0,nan,nan,0.17
8/17/2023 10:15:31,1.16.3,ProgRatio,16,4.07,2,2,Pellet,Left,3,0,2,0,0.18,21,nan
8/17/2023 10:15:58,1.16.3,ProgRatio,16,4.07,nan,4,Left,Left,4,0,2,0,nan,nan,0.11
8/17/2023 10:16:01,1.16.3,ProgRatio,16,4.07,nan,4,Left,Left,5,0,2,0,nan,nan,0.12
8/17/2023 10:16:24,1.16.3,ProgRatio,16,4.07,nan,4,Right,Left,5,1,2,0,nan,nan,0.05
8/17/2023 10:17:50,1.16.3,ProgRatio,16,4.07,nan,4,Left,Left,6,1,2,0,nan,nan,0.12
8/17/2023 10:17:52,1.16.3,ProgRatio,16,4.07,nan,4,Left,Left,7,1,2,0,nan,nan,0.11
8/17/2023 10:17:53,1.16.3,ProgRatio,16,4.07,2,4,Pellet,Left,7,1,3,0,0.06,142,nan
8/17/2023 10:18:16,1.16.3,ProgRatio,16,4.07,nan,6,Left,Left,8,1,3,0,nan,nan,0.17
8/17/2023 10:18:18,1.16.3,ProgRatio,16,4.08,nan,6,Left,Left,9,1,3,0,nan,nan,0.15
8/17/2023 10:18:19,1.16.3,ProgRatio,16,4.07,nan,6,Left,Left,10,1,3,0,nan,nan,0.09
8/17/2023 10:18:21,1.16.3,ProgRatio,16,4.07,nan,6,Left,Left,11,1,3,0,nan,nan,0.14
8/17/2023 10:18:23,1.16.3,ProgRatio,16,4.07,nan,6,Left,Left,12,1,3,0,nan,nan,0.25
8/17/2023 10:18:26,1.16.3,ProgRatio,16,4.07,nan,6,Left,Left,13,1,3,0,nan,nan,0.30
8/17/2023 10:18:27,1.16.3,ProgRatio,16,4.07,nan,6,LeftWithPellet,Left,14,1,3,0,nan,nan,0.01
8/17/2023 10:18:27,1.16.3,ProgRatio,16,4.07,1,6,Pellet,Left,14,1,4,0,0.25,34,nan
