MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/29/2023 11:22:23,1.16.3,ProgRatio,14,4.17,nan,1,Right,Left,0,1,0,0,nan,nan,0.03
8/29/2023 11:23:16,1.16.3,ProgRatio,14,4.17,nan,1,Left,Left,1,1,0,0,nan,nan,0.25
8/29/2023 11:23:21,1.16.3,ProgRatio,14,4.16,3,1,Pellet,Left,1,1,1,0,0.63,nan,nan
8/29/2023 11:23:34,1.16.3,ProgRatio,14,4.17,nan,2,Left,Left,2,1,1,0,nan,nan,0.00
8/29/2023 11:23:36,1.16.3,ProgRatio,14,4.17,nan,2,Left,Left,3,1,1,0,nan,nan,0.06
8/29/2023 11:23:37,1.16.3,ProgRatio,14,4.16,1,2,Pellet,Left,3,1,2,0,0.44,16,nan
8/29/2023 11:24:06,1.16.3,ProgRatio,14,4.17,nan,4,Left,Left,4,1,2,0,nan,nan,0.06
8/29/2023 11:24:07,1.16.3,ProgRatio,14,4.16,nan,4,Left,Left,5,1,2,0,nan,nan,0.26
8/29/2023 11:24:09,1.16.3,ProgRatio,14,4.17,nan,4,Left,Left,6,1,2,0,nan,nan,0.12
8/29/2023 11:24:11,1.16.3,ProgRatio,14,4.17,nan,4,Right,Left,6,2,2,0,nan,nan,0.30
8/29/2023 11:24:14,1.16.3,ProgRatio,14,4.17,nan,4,Left,Left,7,2,2,0,nan,nan,0.09
8/29/2023 11:24:15,1.16.3,ProgRatio,14,4.16,2,4,Pellet,Left,7,2,3,0,0.12,38,nan
8/29/2023 11:25:22,1.16.3,ProgRatio,14,4.17,nan,6,Left,Left,8,2,3,0,nan,nan,0.18
8/29/2023 11:25:24,1.16.3,ProgRatio,14,4.16,nan,6,Left,Left,9,2,3,0,nan,nan,0.19
8/29/2023 11:25:26,1.16.3,ProgRatio,14,4.17,nan,6,Left,Left,10,2,3,0,nan,nan,0.28
8/29/2023 11:25:55,1.16.3,ProgRatio,14,4.17,nan,6,Right,Left,10,3,3,0,nan,nan,0.11
8/29/2023 11:25:57,1.16.3,ProgRatio,14,4.17,nan,6,Left,Left,11,3,3,0,nan,nan,0.12
8/29/2023 11:25:59,1.16.3,ProgRatio,14,4.17,nan,6,Left,Left,12,3,3,0,nan,nan,0.16
8/29/2023 11:26:03,1.16.3,ProgRatio,14,4.16,nan,6,Left,Left,13,3,3,0,nan,nan,0.07
8/29/2023 11:26:04,1.16.3,ProgRatio,14,4.16,1,6,Pellet,Left,13,3,4,0,0.63,109,nan
8/29/2023 11:26:16,1.16.3,ProgRatio,14,4.17,nan,9,Left,Left,14,3,4,0,nan,nan,0.02
8/29/2023 11:26:19,1.16.3,ProgRatio,14,4.17,nan,9,Left,Left,15,3,4,0,nan,nan,0.26
8/29/2023 11:26:21,1.16.3,ProgRatio,14,4.16,nan,9,Left,Left,16,3,4,0,nan,nan,0.36
8/29/2023 11:26:23,1.16.3,ProgRatio,14,4.17,nan,9,Left,Left,17,3,4,0,nan,nan,0.11
8/29/2023 11:26:29,1.16.3,ProgRatio,14,4.16,nan,9,Right,Left,17,4,4,0,nan,nan,0.05
8/29/2023 11:28:23,1.16.3,ProgRatio,14,4.16,nan,9,Left,Left,18,4,4,0,nan,nan,0.20
8/29/2023 11:28:25,1.16.3,ProgRatio,14,4.16,nan,9,Left,Left,19,4,4,0,nan,nan,0.23
8/29/2023 11:28:27,1.16.3,ProgRatio,14,4.17,nan,9,Left,Left,20,4,4,0,nan,nan,0.49
8/29/2023 11:28:29,1.16.3,ProgRatio,14,4.16,nan,9,Left,Left,21,4,4,0,nan,nan,0.30
8/29/2023 11:28:31,1.16.3,ProgRatio,14,4.17,nan,9,Left,Left,22,4,4,0,nan,nan,0.35
8/29/2023 11:28:32,1.16.3,ProgRatio,14,4.16,1,9,Pellet,Left,22,4,5,0,0.19,148,nan
8/29/2023 11:28:43,1.16.3,ProgRatio,14,4.17,nan,12,Left,Left,23,4,5,0,nan,nan,0.21
8/29/2023 11:28:43,1.16.3,ProgRatio,14,4.17,nan,12,Left,Left,24,4,5,0,nan,nan,0.00
8/29/2023 11:28:49,1.16.3,ProgRatio,14,4.17,nan,12,Left,Left,25,4,5,0,nan,nan,0.25
8/29/2023 11:28:50,1.16.3,ProgRatio,14,4.16,nan,12,Left,Left,26,4,5,0,nan,nan,0.27
8/29/2023 11:28:52,1.16.3,ProgRatio,14,4.17,nan,12,Left,Left,27,4,5,0,nan,nan,0.25
8/29/2023 11:28:54,1.16.3,ProgRatio,14,4.16,nan,12,Left,Left,28,4,5,0,nan,nan,0.31
8/29/2023 11:28:56,1.16.3,ProgRatio,14,4.16,nan,12,Left,Left,29,4,5,0,nan,nan,0.30
8/29/2023 11:29:00,1.16.3,ProgRatio,14,4.16,nan,12,Right,Left,29,5,5,0,nan,nan,0.46
8/29/2023 11:29:03,1.16.3,ProgRatio,14,4.17,nan,12,Left,Left,30,5,5,0,nan,nan,0.33
8/29/2023 11:29:05,1.16.3,ProgRatio,14,4.16,nan,12,Left,Left,31,5,5,0,nan,nan,0.36
